,Song Title,Artists,Producers,Genius ViewCount,Song Rank,Year,Lyrics
21,Fallin' For You,"('Colbie Caillat',)","['Ken Caillat', 'John Shanks', 'Rick Nowels']",13116,68,2009,"[Verse 1]
I don't know but I think I may be fallin' for you
Dropping so quickly
Maybe I should keep this to myself
Wait until I know you better

[Pre-Chorus]
I'm trying, not to tell you
But I want to
I'm scared of what you'll say
And so I'm hiding what I'm feeling
But I'm tired of holding this inside my head

[Chorus]
I've been spending all my time
Just thinking 'bout you
I don't know what to do
I think I'm fallin' for you
I've been waiting all my life
And now I found you
I don't know what to do
I think I'm fallin' for you
I'm fallin' for you

[Verse 2]
As I'm standing here
And you hold my hand
Pull me towards you
And we start to dance
All around us
I see nobody
Here in silence
It's just you and me

[Pre-Chorus]
I'm trying, not to tell you
But I want to
I'm scared of what you'll say
And so I'm hiding what I'm feeling
But I'm tired of holding this inside my head

[Chorus]
I've been spending all my time
Just thinking 'bout you
I don't know what to do
I think I'm fallin' for you
I've been waiting all my life
And now I found you
I don't know what to do
I think I'm fallin' for you
I'm fallin' for you

[Bridge]
Oh, I just can't take it
My heart is racing
The emotions keep spilling out

[Chorus]
I've been spending all my time
Just thinking 'bout you
I don't know what to do
I think I'm fallin' for you
I've been waiting all my life
And now I found you
I don't know what to do
I think I'm fallin' for you
I'm fallin' for you

[Outro]
I think I'm fallin' for you
I can't stop thinking 'bout it
I want you all around me
And now I just can't hide it
I think I'm fallin' for you
I can't stop thinking 'bout it
I want you all around me
And now I just can't hide it
I think I'm fallin' for you
I'm fallin' for you
Oh, oh, no, no
Oh, oh, I'm fallin' for you"
22,Fire Burning,"('Sean Kingston',)",['RedOne'],27281,33,2009,"[Intro]
Somebody call 9-1-1
Shawty fire burning on the dance floor (woh-oha)
(Fire burning)
What a guann?
(Fire burning)
Kingston
Let's go, hey (Hey, hey)
Red One (Hey)
Hey, Hey (Hey)

[Verse 1]
Shawty got that super thing
Hotter than the sun of South of Spain
Got me soon as I walked through the door, oha
My pocket started tickle-ing
The way she dropped it low that thang
Got me wanna spend my money on her, her

[Pre-Hook]
She get it, pop it, lock it, drop it
That birthday cake
Got a candle, need to blow that crazy flame away
Now take my red, black cord and my jewelry
Shawty is cool like the fire, cool like fire

[Hook]
Somebody call 9-1-1
Shawty fire burning on the dance floor (woh-oha)
I gotta cool her down
She gon' bring the roof to ground on the dance floor, woh-oha
She's fire burning, fire burning on the dance floor
That little shawty's fire burning on the dance floor
She's fire burning, fire burning on the dance floor
That little shawty's fire burning on the dance floor
(Fire burning, fire burning)

[Verse 2]
That body is a masterpiece
The order is one in every hundred years
But ain't no doubt I'm taking it home, home
I'm afraid we'll blow them legs
Little mama game is about to change
She'll be on covers over the world, world

[Pre-Hook]
She get it, pop it, lock it, drop it
That birthday cake
Got a candle, need to blow that crazy flame away
Now take my red, black cord and my jewelry
Shawty is cool like the fire, cool like fire

[Hook]
Somebody call 9-1-1
Shawty fire burning on the dance floor, woh-oha
I gotta cool her down
She gon' bring the roof to ground on the dance floor, woh-oha
She's fire burning, fire burning on the dance floor
That little shawty's fire burning on the dance floor
She's fire burning, fire burning on the dance floor
That little shawty's fire burning on the dance floor
(Fire burning, fire burning)

[Bridge]
She got that fire in her dance that make them fellas run around, hey
No exit from the dance floor so them boys want more, hey
She got that fire in her dance that make them fellas run around
My day, get outta my way, everybody, sing now
No exit from the dance floor so them boys want more
What's that boy, let's go, my day, let's go

[Pre-Hook]
She get it, pop it, lock it, drop it
That birthday cake
Got a candle, need to blow that crazy flame away
Now take my red, black cord and my jewelry
Shawty is cool like the fire, cool like fire

[Hook]
Somebody call 9-1-1
Shawty fire burning on the dance floor, woh-oha
I gotta cool her down
She gon' bring the roof to ground on the dance floor, woh-oha
She's fire burning, fire burning on the dance floor
That little shawty's fire burning on the dance floor
She's fire burning, fire burning on the dance floor
That little shawty's fire burning on the dance floor
Somebody call 9-1-1"
23,Fireflies,"('Owl City',)","['Matthew Thiessen', 'Adam Young']",531924,60,2009,"[Verse 1]
You would not believe your eyes
If ten million fireflies
Lit up the world as I fell asleep
'Cause they'd fill the open air
And leave teardrops everywhere
You'd think me rude but I would just stand and stare

[Chorus]
I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems

[Verse 2]
'Cause I'd get a thousand hugs
From ten thousand lightning bugs
As they tried to teach me how to dance
A foxtrot above my head
A sock hop beneath my bed
The disco ball is just hanging by a thread

[Chorus]
I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems (When I fall asleep)

[Bridge]
Leave my door open just a crack
(Please take me away from here)
'Cause I feel like such an insomniac
(Please take me away from here)
Why do I tire of counting sheep?
(Please take me away from here)
When I'm far too tired to fall asleep (Haha)

[Verse 3]
To ten million fireflies
I'm weird 'cause I hate goodbyes
I got misty eyes as they said farewell (Said farewell)
But I'll know where several are
If my dreams get real bizarre
'Cause I saved a few and I keep them in a jar (Jar, jar, jar)

[Chorus (Extended)]
I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems (When I fall asleep)
I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems (When I fall asleep)
I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
Because my dreams are bursting at the seams"
24,Forever,"('Drake', 'Kanye West', 'Lil Wayne', 'Eminem')",['Boi-1da'],1716953,88,2009,"[Chorus: Drake]
It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, ever, mane, ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, ever, mane, ever, mane

[Verse 1: Drake]
Last name Ever, first name Greatest
Like a sprained ankle, boy, I ain't nothin' to play with
Started off local, but thanks to all the haters
I know G-IV pilots on a first name basis
In your city, faded off the brown, Nino
She insist she got more class, we know
Swimmin' in the money, come and find me, Nemo
If I was at the club, you know I balled, chemo
Dropped the mixtape, that shit sounded like an album
Who'd have thought a countrywide tour'd be the outcome?
Labels want my name beside a X, like Malcolm
Everybody got a deal, I did it without one
Yeah, nigga, I'm about my business
Killin' all these rappers, you would swear I had a hit list
Everyone who doubted me is askin' for forgiveness
If you ain't been a part of it, at least you got to witness, bitches

[Chorus: Drake]
It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, ever, mane, ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, ever, mane, ever, mane

[Verse 2: Kanye West]
Ever-ever, Mr. West is in the buildin'
Ain't no question who about to kill 'em
I used to have hood dreams, big fame, big chains
I stuck my dick inside this life until that bitch came
And went hard all fall like the ball teams
Just so I can make it rain all spring
Y'all seen my story, my glory
I had raped the game young, you can call it statutory
When a nigga blow up they gonna build statues for me
Old money, Benjamin Button, ""What?"" nothin'
Now it's super bad chicks givin' me McLovin
You would think I ran the world like Michelle's husband
You would think these niggas know me when they really doesn't
Like they was down with the old me, no you fuckin' wasn't
Um, you're such a fuckin' loser
He ain't even go to class, Bueller
Trade the Grammy plaques just to have my granny back
Remember she had that bad hip like a fanny pack?
Chasin' the stardom will turn you to a maniac
All the way in Hollywood and I can't even act
They pull the cameras out and goddamn, he snap
I used to want this thing forever, y'all can have it back

[Chorus: Drake]
It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, ever, mane, ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, ever, mane, ever, mane

[Verse 3: Lil Wayne]
Okay, hello, it's the Martian, Space Jam Jordans
I want this shit forever, wake up and smell the garden
Fresher than the harvest, step up to the target
If I had one guess, then I guess I'm just New Orleans
And I will never stop like I'm runnin' from the cops
Hop up in my car and told my chauffeur, ""To the top""
Life is such a fuckin' roller coaster, then it drops
But what should I scream for? This is my theme park
My mind shine even when my thoughts seem dark
Pistol on my side, you don't wanna hear that thing talk
Let the king talk, check the price and pay attention
Lil Wayne, that's what they gotta say or mention
I'm like Nevada in the middle of the summer
I'm restin' in the lead, I need a pillow and a cover
Shh, my foot's sleepin' on the gas
No brake pads, no such thing as last, uh

[Chorus: Drake]
It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, ever, mane, ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, ever, mane, ever, mane

[Verse 4: Eminem]
There they go, packin' stadiums as Shady spits his flow
Nuts they go, Macadamian, they go so ballistic, whoa
He can make them look like bozos
He's wonderin' if he should spit this slow, fuck no
Go for broke, his cup just runneth over, oh no
He ain't had him a buzz like this
Since the last time that he overdosed
They been waitin' patiently for Pinocchio to poke his nose
Back into the game and they know
Rap will never be the same as befo'
Bashin' in the brains of these hoes
And establishin' a name as he goes
The passion in the flame is ignited
You can't put it out once we light it
This shit is exactly what the fuck
That I'm talkin' about when we riot
You dealin' with a few true villains
Who stand inside of a booth, truth-spillin'
And spit true feelings until our tooth fillings
Come flyin' up out of our mouths, now, rewind it
Payback, motherfucker
For the way that you doubted me, how's it taste?
When I slap the taste outta your mouth
With the bass so loud that it shakes the place
I'm Hannibal Lecter, so just in case you're thinkin' of savin' face
You ain't gonna have no face to save
By the time I'm through with this place, so Drake

[Chorus: Drake]
It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, ever, mane, ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, ever, mane, ever, mane"
25,Gives You Hell,"('The All-American Rejects',)",['Eric Valentine'],128967,10,2009,"[Verse 1]
I wake up every evening
With a big smile on my face
And it never feels out of place
And you're still probably working
At a nine to five pace
I wonder how bad that tastes

[Chorus]
When you see my face
Hope it gives you hell
Hope it gives you hell
When you walk my way
Hope it gives you hell
Hope it gives you hell

[Verse 2]
Now where's your picket fence, love?
And where's that shiny car?
And did it ever get you far?
You never seemed so tense, love
I've never seen you fall so hard
Do you know where you are?

[Pre-Chorus]
And truth be told, I miss you
And truth be told, I'm lying

[Chorus]
When you see my face
Hope it gives you hell
Hope it gives you hell
When you walk my way
Hope it gives you hell
Hope it gives you hell
If you find a man that's worth a damn and treats you well
Then he's a fool, you're just as well
Hope it gives you hell
I hope it gives you hell

[Verse 3]
Tomorrow you'll be thinking to yourself
Yeah, where'd it all go wrong?
But the list goes on and on

[Pre-Chorus]
And truth be told, I miss you
And truth be told, I'm lying

[Chorus]
When you see my face
Hope it gives you hell
Hope it gives you hell
When you walk my way
Hope it gives you hell
Hope it gives you hell
When you find a man that's worth a damn and treats you well
Then he's a fool, you're just as well
Hope it gives you hell

[Bridge]
Now you'll never see
What you've done to me
You can take back your memories
They're no good to me
And here's all your lies
You can't look me in the eyes
With the sad, sad look
That you wear so well

[Chorus]
When you see my face
Hope it gives you hell
Hope it gives you hell
When you walk my way
Hope it gives you hell
Hope it gives you hell
When you find a man that's worth a damn and treats you well
Then he's a fool, you're just as well
Hope it gives you hell

[Chorus (variant)]
When you see my face
Hope it gives you hell
Hope it gives you hell (Hope it gives you hell)
When you walk my way
Hope it gives you hell
Hope it gives you hell (Hope it gives you hell)
When you hear this song and you sing along, but you never tell
(But you never tell)
Then you're the fool, I'm just as well
Hope it gives you hell (Hope it gives you hell)

[Outro]
When you hear this song
I hope that it will give you hell (Give you hell)
You can sing along
I hope that it puts you through hell"
26,Good Girls Go Bad,"('Cobra Starship', 'Leighton Meester')","['Mike Caren', 'Kevin Rudolf', 'Kara DioGuardi']",13783,43,2009,"[Intro: Gabe Saporta]
I make them good girls go bad
I make them good girls go
Good girls go bad
Good girls go bad

[Verse 1: Gabe Saporta]
I know your type (Your type)
Yeah, daddy's little girl
Just take a bite (One bite)
Let me shake up your world
'Cause just one night couldn't be so wrong
I'm gonna make you lose control

[Pre-Chorus: Gabe Saporta]
She was so shy
'Til I drove her wild

[Chorus 1: Gabe Saporta]
I make them good girls go bad
I make them good girls go bad
You were hanging in the corner with your five best friends
You heard that I was trouble, but you couldn't resist
I make them good girls go bad
I make them good girls go
Good girls go bad, bad, bad
Good girls go bad (Bad, bad, bad)
Good girls go

[Verse 2: Leighton Meester]
I know your type (Your type)
Boy, you're dangerous
Yeah, you're that guy (That guy)
I'd be stupid to trust
But just one night couldn't be so wrong
You make me wanna lose control

[Pre-Chorus: Gabe Saporta]
She was so shy
'Til I drove her wild

[Chorus 2: Gabe Saporta, Leighton Meester]
I make them good girls go bad
I make them good girls go bad
I was hanging in the corner with my five best friends
I heard that you were trouble, but I couldn't resist
I make them good girls go bad
I make them good girls go
Good girls go bad, bad, bad
Good girls go bad (Bad, bad, bad)
Good girls go bad

[Bridge: Gabe Saporta, Leighton Meester]
Oh, she got a way with the boys in the place
Treat 'em like they don't stand a chance
And he got a way with the girls in the back
Actin' like they too hot to dance
Yeah, she got a way with the boys in the place
Treat 'em like they don't stand a chance
And he got a way with the girls in the back
Actin' like they too hot to dance

[Breakdown: Both, Gabe Saporta, Leighton Meester]
I make them good girls go bad
I make them good girls go
Them good girls go bad, yeah!
(Good girls go bad)

[Outro: Gabe Saporta, Leighton Meester]
I was hanging in the corner with my five best friends
I heard that you were trouble, but I couldn't resist
I make them good girls go bad
I make them good girls go bad
I make them good girls go
Good girls go bad, bad, bad
Good girls go bad (Bad, bad, bad)
Good girls go"
27,Gotta Be Somebody,"('Nickelback',)","['Robert John “Mutt” Lange', 'Nickelback']",9869,51,2009,"[Verse 1]
This time, I wonder what it feels like
To find the one in this life
The one we all dream of
But dreams just aren't enough
So I'll be waiting for the real thing
I'll know it by the feeling
The moment when we're meeting
Will play out like a scene
Straight off the silver screen
So I'll be holding my breath
Right up 'til the end
Until that moment when
I find the one that I'll spend forever with

[Chorus]
'Cause nobody wants to be the last one there
'Cause everyone wants to feel like someone cares
Someone to love with my life in their hands
There's gotta be somebody for me like that
'Cause nobody wants to do it on their own (Their own)
And everyone wants to know they're not alone (Not alone)
There's somebody else that feels the same somewhere (The same somewhere)
There's gotta be somebody for me out there

[Verse 2]
Tonight, out on the street, out in the moonlight
And dammit, this feels too right
It's just like déja vu, me standing here with you
So I'll be holding my breath
Could this be the end?
Is it that moment when
I find the one that I'll spend forever with?

[Chorus]
'Cause nobody wants to be the last one there
'Cause everyone wants to feel like someone cares
Someone to love with my life in their hands
There's gotta be somebody for me like that
'Cause nobody wants to do it on their own (Their own)
And everyone wants to know they're not alone (Not alone)
There's somebody else that feels the same somewhere (The same somewhere)
There's gotta be somebody for me out there

[Bridge]
Ooh, you can't give up (When you're looking for)
A diamond in the rough ('Cause you never know)
When it shows up (Make sure you're holding on)
'Cause it could be the one
The one you're waiting on

[Breakdown]
'Cause nobody wants to be the last one there
And everyone wants to feel like someone cares
Someone to love with my life in their hands
There's gotta be somebody for me, oh

[Chorus]
Nobody wants to do it on their own (Their own)
And everyone wants to know they're not alone (Not alone)
There's somebody else that feels the same somewhere (The same somewhere)
There's gotta be somebody for me out there

[Outro]
Nobody wants to be the last one there (When you're looking for)
'Cause everyone wants to feel like someone cares ('Cause you never know)
There's somebody else that feels the same somewhere (Make sure you're holding on)
There's gotta be somebody for me out there"
28,Green Light,"('John Legend', 'Andre 3000')","['Kawan Prather', 'Malay']",85852,92,2009,"[Intro: John Legend]
Give me the green light
Give me just one night
I'm ready to go right now
I'm ready to go right now (Let's go!)
I'm ready to go right now
I'm ready to go right now

[Verse 1: John Legend]
I see you move, I'm checking your smile
Workin your back like, it's going out of style
Shake just a little bit faster
Shake just a little now girl
Dying to meet you, so let's mess around
Got an obsession, of us getting down
Come just a little bit closer
I just need permission, so

[Chorus: John Legend]
Give me the green light
Give me just one night
I'm ready to go right now
I'm ready to go right now
We could go all night
Give me the green light
I'm ready to go right now
I'm ready to go right now

[Refrain: André 3000 & (John Legend)]
One, two, three - green light
Well, if it's what it seems like
They way you're movin' baby let's me know that's it's gon' be right
I'm - (I'm ready to go right now) Ah, ah
I'm - (I'm ready to go right now)
A-one, two, three - red light
I wanna see what your bed's like
But if I be your buddy, get you studied, is yo' head right?
I'm - (I'm ready to go right now) Ah, ah
I'm - (I'm ready to go right now)

[Verse 2: John Legend & (André 3000)]
Do I have a girlfriend? Well, technically no (NO!)
If you be my girlfriend, then I'll make it so
You'll be my only true lover
No competition, no other (no other)
Baby, it's just, the thrill of the chase
I've got a feeling, I'm winning this race
Baby, I'm in much closer
I just need permission so

[Chorus: John Legend]
Give me the green light
Give me just one night
I'm ready to go right now
I'm ready to go right now
We could go all night
Give me the green light
I'm ready to go right now
I'm ready to go right now

[Refrain: André 3000 & (John Legend)]
One, two, three - green light
Well, if it's what it seems like
They way you're movin' baby let's me know that's it's gon' be right
I'm - (I'm ready to go right now) Ah, ah
I'm - (I'm ready to go right now)
A-one, two, three - red light
I wanna see what your bed's like
But if I be your buddy, get you studied, is yo' head right?
I'm - (I'm ready to go right now) Ah, ah
I'm - (I'm ready to go right now)

[Verse 3: André 3000]
So I went hard like Medusa starin at me
I told her, ""Let's go, let's blow this lame nigga factory""
She said, ""What kind of girl do you think that I are?
The kind that you meet in a bar?
You think you can get whatever you want cause you some kind of star""
No, I'm a comet; I just want you woman
Hey, if I were you then it would be me that I'd go home with
Three, the one and only, one thing you ain't considered
I heard you when you told your girl, ""Ooh, he can get it"" - admit it
You did it! Let's hop a cab, and split it
I'm kiddin! We both goin' to where you livin'!
Eh-HAH!! I got you giggling like a piglet - oh, that's the ticket?
I hope you more like, Anita Baker, than Robin Givens
No, I don't know that lady, so let me quit it
I'm just stylefreein', freestylin' which I seldom do
This is what I'm tellin' you, to the bed I'm nailin' you
Like I've been in jail for two, years and then they let me loose

[Chorus: John Legend]
Give me the green light
Give me just one night
I'm ready to go right now
I'm ready to go right now
We could go all night
Give me the green light
I'm ready to go right now
I'm ready to go right now

[Overlap: André 3000]
You got you one, Legend!
Sometimes you gotta step from behind that piano!
And let 'em know what's going on
Even Stevie Wonder got down sometimes..Hahaha!
I'm ready to go! My mandate can't wait
Participate

[Outro: John Legend]
I'm ready to go right now
I'm ready to go right now
I'm ready to go right now
I'm ready to go right now"
29,Halo,"('Beyonce',)","['Ryan Tedder', 'Beyoncé']",922162,24,2009,"[Verse 1]
Remember those walls I built?
Well, baby, they're tumblin' down
And they didn't even put up a fight
They didn't even make a sound
I found a way to let you in
But I never really had a doubt
Standin' in the light of your halo
I got my angel now

[Pre-Chorus]
It's like I've been awakened
Every rule I had you breakin'
It's the risk that I'm takin'
I ain't never gonna shut you out

[Chorus]
Everywhere I'm lookin' now
I'm surrounded by your embrace
Baby, I can see your halo
You know you're my savin' grace
You're everything I need and more
It's written all over your face
Baby, I can feel your halo
Pray it won't fade away

[Post-Chorus]
I can feel your halo, halo, halo
I can see your halo, halo, halo
I can feel your halo, halo, halo
I can see your halo, halo
Halo

[Verse 2]
Hit me like a ray of sun
Burnin' through my darkest night
You're the only one that I want
Think I'm addicted to your light
I swore I'd never fall again
But this don't even feel like fallin'
Gravity can't begin
To pull me back to the ground again

[Pre-Chorus]
It's like I've been awakened
Every rule I had you breakin'
The risk that I'm takin'
I'm never gonna shut you out

[Chorus]
Everywhere I'm lookin' now
I'm surrounded by your embrace
Baby, I can see your halo
You know you're my savin' grace
You're everything I need and more
It's written all over your face
Baby, I can feel your halo
Pray it won't fade away

[Post-Chorus]
I can feel your halo, halo, halo
I can see your halo, halo, halo
I can feel your halo, halo, halo
I can see your halo, halo
I can feel your halo, halo, halo
I can see your halo, halo, halo
I can feel your halo, halo, halo
I can see your halo, halo
Halo
Halo
Ooh

[Chorus]
Everywhere I'm lookin' now
I'm surrounded by your embrace
Baby, I can see your halo
You know you're my savin' grace
You're everything I need and more
It's written all over your face
Baby, I can feel your halo
Pray it won't fade away

[Post-Chorus]
I can feel your halo, halo, halo
I can see your halo, halo, halo
I can feel your halo, halo, halo
I can see your halo, halo
Halo, oh oh
I can feel your halo, halo, halo
I can see your halo, halo, halo
I can feel your halo, halo, halo
I can see your halo, halo
Halo"
30,Heartless,"('Kanye West',)",['Kanye West'],840400,9,2009,"[Chorus]
In the night, I hear 'em talk
The coldest story ever told
Somewhere far along this road
He lost his soul to a woman so heartless
How could you be so heartless?
Oh, how could you be so heartless?

[Verse 1]
How could you be so
Cold as the winter wind when it breeze, yo?
Just remember that you talkin' to me though
You need to watch the way you talkin' to me, yo
I mean, after all the things that we been through
I mean, after all the things we got into
Ayo, I know of some things that you ain't told me
Ayo, I did some things but that's the old me
And now you wanna get me back and you gon' show me
So you walk around like you don't know me
You got a new friend, well, I got homies
But in the end, it's still so lonely

[Chorus]
In the night, I hear 'em talk
The coldest story ever told
Somewhere far along this road
He lost his soul to a woman so heartless
How could you be so heartless?
Oh, how could you be so heartless?

[Verse 2]
How could you be so Dr. Evil?
You're bringin' out a side of me that I don't know
I decided we wasn't gon' speak so
Why we up 3 AM on the phone?
Why do she be so mad at me fo'?
Homie, I don't know, she's hot and cold
I won't stop, won't mess my groove up
‘Cause I already know how this thing go
You run and tell your friends that you're leavin' me
They say that they don't see what you see in me
You wait a couple of months, then you gon' see
You'll never find nobody better than me

[Chorus]
In the night, I hear 'em talk (Me)
The coldest story ever told
Somewhere far along this road
He lost his soul to a woman so heartless
How could you be so heartless?
Oh, how could you be so heartless?

[Bridge]
Talk and talk and talk and talk
Baby, let's just knock it off
They don't know what we been through
They don't know 'bout me and you
So I got somethin' new to see
And you just gon' keep hatin' me
And we just gon' be enemies
I know you can't believe
I could just leave it wrong
And you can't make it right
I'm gon' take off tonight into the night

[Chorus]
In the night, I hear 'em talk
The coldest story ever told
Somewhere far along this road
He lost his soul to a woman so heartless
How could you be so heartless? (How, how?)
Oh, how could you be so heartless?

[Outro]
On and on and on and on
And on and, and on and on and on"
31,Her Diamonds,"('Rob Thomas',)",['Matt Serletic'],13708,85,2009,"[Verse 1]
'Oh what the hell' she says 'I just can't win for losing'
And she lays back down
Man there's so many times
I don't know what I'm doin'
Like I don't know now

[Pre-Chorus 1]
And by the light of the moon she rubs her eyes
Says it's funny how the night can make you blind
I can just imagine (imagine)
And I don't know what I'm supposed to do
But if she feels bad then I do too
So I let her be

[Chorus]
And she says 'ooh
I can't take no more'
Her tears like diamonds on the floor
And her diamonds bring me down
Cause I can't help her now
She's down in it
She tried her best and now she can't win, it's hard
To see them on the ground
Her diamonds falling down
Way down (way down)

[Verse 2]
Well she sits down and stares into the distance
And it takes all night (all night)
And I know I could break her concentration
Oh, but it don't feel right

[Pre-Chorus 2]
So by the light of the moon she rubs her eyes
Sits down on the bed and starts to cry
And there's something less about her
And I don't know what I'm supposed to do
So I sit down and I cry too
But don't let her see

[Chorus]
And she says ooh
I can't take no more
Her tears like diamonds on the floor
And her diamonds bring me down
Cause I can't help her now
She's down in it
She tried her best and now she can't win, it's hard
To see them on the ground
Her diamonds falling down

[Bridge]
She shuts out the night
And tries to close her eyes
If she can find daylight
Then she'll be all right
She'll be all right
Just not tonight

[Chorus]
And she says ooh
I can't take no more
Her tears like diamonds on the floor
And her diamonds bring me down
Cause I can't help her now
She's down in it
She tried her best and now she can't win, it's hard
To see them on the ground
Her diamonds falling
Oh I can't take no more
Her tears like diamonds on the floor
And her diamonds bring me down
Cause I can't help her now
She down with it
She tried her best and now she can't win, It's hard
To see them on the ground
Her diamonds falling down
I can't take no more
Diamonds on the floor (no more, no more, no more)
Diamonds falling down
I can't take no more
Diamonds on the floor (no more, no more, no more)
Diamonds falling down yeah
I can't take no more
Diamonds on the floor (no more, no more, no more)
Diamonds falling over her diamonds falling down
I can't take these diamonds falling down"
32,Hot N Cold,"('Katy Perry',)","['Dr. Luke', 'benny blanco']",132241,25,2009,"[Verse 1]
You change your mind like a girl changes clothes
Yeah, you PMS like a bitch; I would know
And you overthink, always speak cryptically
I should know that you're no good for me

[Chorus]
'Cause you're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really wanna stay, no
(You) But you don't really wanna go, oh
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down

[Verse 2]
We used to be just like twins, so in sync
The same energy, now's a dead battery
Used to laugh (Used to laugh) 'bout nothing ('Bout nothing)
Now you're plain (Now you're plain) boring (Boring)
I should know (I should know) that you're not gonna change

[Chorus]
'Cause you're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really wanna stay, no
(You) But you don't really wanna go, oh
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down

[Bridge]
Someone call the doctor
Got a case of a love bipolar
Stuck on a roller coaster
Can't get off this ride
You change your mind like a girl changes clothes

[Chorus]
'Cause you're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really wanna stay, no
(You) But you don't really wanna go, oh
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down"
