,Song Title,Artists,Producers,Genius ViewCount,Song Rank,Year,Lyrics
26,Get Like Me,"('David Banner', 'Chris Brown')",['David Banner'],40159,66,2008,"[Intro]
David Banner

[Chorus: Yung Joc]
Have you ever seen a Chevy with the butterfly doors?
Stuntin', stuntin' is a habit, get like me
Have you ever seen a Chevy with the, get, get like me
Have you ever seen a Chevy with the, get like me
Have you ever seen a Chevy with the butterfly doors?
Stuntin', stuntin' is a habit, put it in the air
Stuntin', stuntin' is a habit, put it in the air
Stuntin', stuntin' is a habit, put it in the air
Have you ever seen a Chevy with the butterfly doors?
Stuntin', stuntin' is a habit

[Verse 1: David Banner]
I got a chip in my engine, 26 inch rims
I got fade-away money, bitch, I'm ballin' out the gym
Got my old school pumpin', hip wheel on recline
If you think a nigga broke, you out'cha monkey-ass mind (ayy)
Diamonds on my pinky (ayy), hand on the pine
Bitch touch and now your momma do the second line
Screens fallin' from the sky, syrup fallin' in my cup
Old school Chevy thang, comin' down, nigga, what?
Got diamonds in my mouth, got some Gucci on my seat
Got Gs on my ass, bitch, it's cold when I speak
Got a freak on my arm, got a charm around my neck
You can gon' pass the mic, watch I'm 'bout to catch wreck
Still screamin' out mayne (mayne), pistol in my hand
Southside so throwed (throwed in the game)
Big face on my chain, 84s on the frame
Big bodies comin' down, hoggin' up both lanes

[Chorus: Yung Joc]
Stuntin', stuntin' is a habit, get like me
Have you ever seen a Chevy with the, get, get like me
Have you ever seen a Chevy with the, get like me
Have you ever seen a Chevy with the butterfly doors?
Stuntin', stuntin' is a habit, put it in the air
Stuntin', stuntin' is a habit, put it in the air
Stuntin', stuntin' is a habit, put it in the air
Have you ever seen a Chevy with the butterfly doors?
Stuntin', stuntin' is a habit

[Verse 2: Chris Brown]
The name you know of
A little bit of change, now your boy done blown up
In them foreign thangs with the guts exposed
Stunting ain't a thing to me, and it's obvious, it's plain to see
That you gon' make us both
Get into some thangs that is for grown folks
And they might even say you should leave me alone
Don't be scared, you need to get like me
Stunting is a habit, just gotta have it
Shorty keep throwing that thang at me, I'm gonna bag it
When she see the karats, a real Jessica Rabbit
Can't another boy do the things you like
He ain't your type to change your life, but if you did ya homework
Girl, I'm pretty sure you know what I got, drop-tops
And you know Jones and Banner gonna roll, let me stop
Stunting is a habit

[Chorus: Yung Joc]
Stuntin', stuntin' is a habit, get like me
Have you ever seen a Chevy with the, get, get like me
Have you ever seen a Chevy with the, get like me
Have you ever seen a Chevy with the butterfly doors?
Stuntin', stuntin' is a habit, put it in the air
Stuntin', stuntin' is a habit, put it in the air
Stuntin', stuntin' is a habit, put it in the air
Have you ever seen a Chevy with the butterfly doors?
Stuntin', stuntin' is a habit

[Verse 3: David Banner]
Let them bougie boys ride Maybach
I'm in the candy, laid back like I slang crack
My money stacked to the ceilin'
Gettin' in my Chevy's like climbin' up a buildin', them 28's on deck
37 on my wrist, a hundred five on my neck
This rap money's okay but you should see these movie checks
And this cartoon cash, the SS so sweet
My Bentley's hatin' on that ass, my old school's gettin' pissed
She opened up her arm but then she slit both wrists
There go them suicide doors (doors), wood on the dash
Ferris wheels on the toes and got duals on the ass
And some chrome on the nose, the white boys go, ""Sweet""
But black folks go, ""Oh,"" I got a 'llac full of ammo
I'm brick with the nine throwin' bombs out the Lambo' (uh)
The butterflies goin' up
I got Chad in my heart and DJ Screw in my cup

[Chorus: Yung Joc]
Stuntin', stuntin' is a habit, get like me
Have you ever seen a Chevy with the, get, get like me
Have you ever seen a Chevy with the, get like me
Have you ever seen a Chevy with the butterfly doors?
Stuntin', stuntin' is a habit, put it in the air
Stuntin', stuntin' is a habit, put it in the air
Stuntin', stuntin' is a habit, put it in the air
Have you ever seen a Chevy with the butterfly doors?
Stuntin', stuntin' is a habit"
27,Good Life,"('Kanye West', 'T-Pain')","['MIKE DEAN', 'DJ Toomp', 'Kanye West']",630166,79,2008,"[Produced by DJ Toomp, Kanye West, and Mike Dean]

[Chorus: Kanye West & T-Pain]
Like we always do at this time
I go for mine, I gots to shine
(Now throw yo hands up in the sky)
I, go, go for mine, I gots to shine
(Now throw yo hands up in the sky)
I'ma get on this TV momma, I'ma
I'ma put shit down
(Ayy) ayy (Ayy), ayy
(Ayy) ayy (Ayy), I'm good

[Verse 1: Kanye West]
Welcome to the good life, where niggas who sell D
Won't even get pulled over in they new V
The good life, let's go on a living spree
Shit, they say the best things in life are free
The good life, it feel like Atlanta
It feel like L.A., it feel like Miami
It feel like NY, summertime Chi
Ah! (Now throw yo hands up in the sky)
So I roll through good
Y'all pop the trunk, I pop the hood, Ferrari
And she got the goods
And she got that ass, I got to look, sorry!

[Bridge]
Yo, it's got to be 'cause I'm seasoned
Haters give me them salty looks, Lawry's
50 told me, ""Go 'head, switch the style up
And if they hate then let 'em hate and watch the money pile up""
The good life

[Chorus: Kanye West & T-Pain]
Now I, I go for mine, I got to shine
(Now throw yo hands up in the sky)
Now I, I go for mine, I got to shine
(Now throw yo hands up in the sky)
(I'ma get on this TV momma, I'ma)
(I'ma put shit down)
Ayy (Ayy), ayy (Ayy)
Ayy (Ayy), ayy (I'm good)

[Verse 2: Kanye West & (T-Pain)]
Welcome to the good life!
Where we like the girls who ain't on TV
'Cause they got mo' (Ass than the models)
The good life, so keep it comin' with the bottles
'Cause she feel booze like she bombed at Apollo
The good life, it feel like Houston
It feel like Philly, it feel like D.C
It feel like VA or the Bay or Yay
Ayy, this is the good life (Welcome to the good life)
Homey tell me what's good
Why I only got a problem when you in the hood (Welcome to the good life)
Like I'm new in the hood
The only thing I wish, I wish a nigga would (Welcome to the good life!)
He probably think he could
But, but, I don't think he should (Welcome to the good life)
50 told me, ""Go 'head, switch the style up
And if they hate then let 'em hate and watch the money pile up""
The good life

[Chorus: Kanye West & T-Pain]
Now I, I go for mine, I gots to shine
(Now throw yo hands up in the sky)
Now I, I go for mine, I gots to shine
(Now throw yo hands up in the sky)
I'ma get on the TV momma, I'ma
I'ma put shit down
(Ayy) ayy (Ayy), ayy
(Ayy) ayy (Ayy), I'm good

[Verse 3: Kanye West]
Have you ever popped champagne on a plane, while gettin' some brain
Whipped it out, she said ""I never seen Snakes on a Plane""
Whether you broke or rich you gotta get this
Havin' money's not everything, not havin' it is
I was splurgin' on Tryst, but when I get my card back
Activated, I'm back to Vegas
'Cause (The good life) I always had a passion for flashin'
Befo' I had it, I closed my eyes and imagined the good life

[Outro: T-Pain]
Better than the life I lived
When I thought that I was gonna go crazy
And now my grandmomma
Ain't the only girl callin me ""baby""
If you feelin' me now
Then put yo hands up in the sky, and let me hear you say
Hey, hey, ooh I'm good!"
28,Got Money,"('Lil Wayne', 'T-Pain')","['T-Pain', 'Play-N-Skillz']",112228,40,2008,"[Intro: Lil Wayne & T-Pain]
Pl-Pl-Play-N—Play-N—Play-N-Skillz!
Yeah, yeah!
I need a Winn-Dixie grocery bag full of money (Woo! Uh-huh!)
Right now to the VIP section (Woo, yeah!)
You got Young Mula in the house tonight, baby (Yeah!)
Yeah
Haha, yeah (Uh-huh!)
Young (ay-hey)
Young, Young, Young, Young Mula baby!

[Chorus: T-Pain]
If you got money (yeah) and you know it (yeah)
Then take it out your pocket and show it then throw it like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way
If you getting mugged from everybody you see
Then hang over the wall of the VIP like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way

[Verse 1: Lil Wayne]
Yeah, uh-huh, alright, alright
Now I was bouncing through the club
She love the way I Diddy-bop
I see her boyfriend hatin' like a city cop
Now I ain't never been a chicken but my fifty cocked
Say I ain't never been a chicken but my semi cocked
Now where your bar at? I'm tryin' to rent it out
And we so 'bout it 'bout it, now what are you about?
DJ show me love, he say my name when the music stop
""Young Money, Lil Wayne"" then the music drop
I make it snow, I make it flurry
I make it all back tomorrow, don't worry
Yeah, young Wayne on them hoes
A.K.A Mr. Make-It-Rain-On-Them-Hoes
Young Money

[Chorus: T-Pain, Lil Wayne, Both]
If you got money (yeah) and you know it (yeah)
Then take it out your pocket and show it then throw it like (yeah)
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way
If you getting mugged from everybody you see (yeah)
Then hang over the wall of the VIP like (come on)
(Fly!) This-a-way (fly!) that-a-way (come on)
(Fly!) This-a-way (fly!) that-a-way

[Verse 2: Lil Wayne]
(Streets!) It go one for the money, two for the show
Now clap your hands if you got a bankroll (Chris)
Like some clap on lights in this bitch
I'mma be clappin' all night in this bitch
Lights off, mask on
Creep silent, she smiling
He muggin', who cares
'Cause my goons are right here
Like it's nothing to a big dog
And I'm a Great Dane, I wear eight chains
I'm in so much ice, they yell ""Skate, Wayne!""
She wanna fuck Weezy, but she wanna rape Wayne
(And I'mma let her)

[Chorus: T-Pain Lil Wayne, Both]
If you got money (yeah) and you know it (yeah)
Then take it out your pocket and show it then throw it like (uh-huh)
(Fly!) This-a-way (fly!, uh-huh) that-a-way (uh-huh)
(Fly!) This-a-way (fly!, uh-huh) that-a-way (yeah)
If you getting mugged from everybody you see (yeah, uh)
Then hang over the wall of the VIP like

[Verse 3: Lil Wayne]
Okay, it's young Wayne on them hoes
A.K.A Mr. Make-it-Rain-On-Them-Hoes
Like ayy! And everybody say
Mr. Rainman can we have a rainy day?
Bring an umbrella, please bring an umbrella
'Ella, 'ella, 'ella, ayy!
Bitch ain't shit but a ho and a trick
But you know it ain't trickin' if you got it
You know we ain't fuckin' if you not thick
And I'll cool your ass down if you think you're hot shit
So Rolex watch this, I do it, four, five, six
My click-clack goes the black four-fifth
And just like it I'll blow that shit
'Cause bitch I'm the bomb like tick, tick
Biatch!

[Chorus: T-Pain]
If you got money (yeah) and you know it (yeah)
Then take it out your pocket and show it then throw it like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way
If you getting mugged from everybody you see
Then hang over the wall of the VIP like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way

[Outro: Lil Wayne]
Yeah, it's young Wayne on them hoes
AKA Mr. Make-It-Rain-On-Them-Hoes
Yeah, young Wayne on them hoes
Make a stripper fall in love, T-Pain on them hoes
Uh-huh... Um, Young Mula, baby"
29,Hate That I Love You,"('Rihanna', 'Ne-Yo')","['Ne-Yo', 'StarGate']",76762,62,2008,"[Intro: Rihanna & Ne-Yo]
Yeah, yeah
Yeah, yeah
That's how much I love you (Yeah)
That's how much I need you (Yeah, yeah, yeah)

[Verse 1: Rihanna & Ne-Yo, Both]
And I can't stand you
Must everything you do make me wanna smile
Can I not like you for awhile? (No)
But you won't let me
You upset me, girl
And then you kiss my lips
All of a sudden I forget (That I was upset)
Can't remember what you did
But I hate it...
You know exactly what to do
So that I can't stay mad at you
For too long, that's wrong
But I hate it
You know exactly how to touch
So that I don't wanna fuss and fight no more
Said I despise that I adore you

[Chorus: Rihanna & (Ne-Yo)]
And I hate how much I love you, boy (Yeah)
I can't stand how much I need you (I need you)
And I hate how much I love you, boy (Oh, whoa)
But I just can't let you go
And I hate that I love you so (Oh)

[Verse 2: Ne-Yo & Rihanna]
You completely know the power that you have (Power that you have)
The only one makes me laugh (Makes me laugh)
Said it's not fair
How you take advantage of the fact
That I... (I)
Love you beyond the reason why (Why)
And it just ain't right, oh

[Chorus: Ne-Yo & (Rihanna)]
And I hate how much I love you, girl (Ooh)
I can't stand how much I need you (Yeah)
And I hate how much I love you, girl
But I just can't let you go (Ooh)
But I hate that I love you so

[Bridge: Rihanna & Ne-Yo, Both]
One of these days, maybe your magic won't affect me (Hmm)
And your kiss won't make me weak
But no one in this world knows me the way you know me
So you'll probably always have a spell on me
Yeah
Ooh, oh, oh
Yeah, yeah, yeah, yeah, yeah, yeah

[Chorus: Rihanna & Ne-Yo, Both]
That's how much I love you
How much as I need you
How much I need you
How much I love you
That's how much I love you
Oh, I need you
That's how much I need you
I need you
And I hate that I love you so
And I hate how much I love you, boy
I can't stand how much I need you
(I can't stand how much I need you)
And I hate how much I love you, boy (Yeah)
But I just can't let you go
(But I just can't let you go, no)
And I hate that I love you so (Ooh)
And I hate that I love you so, so"
30,Heaven Sent,"('Keyshia Cole',)","['Jason “JVibe” Farmer', 'Dinavon Bythwood', 'Alex Francis']",39449,99,2008,"[Intro]
Sent from heaven
Sent from heaven

[Verse 1]
Now you can wait your whole life wondering
When it's gonna come or where it's been
You may have got your heart broken
A few times in the past
Never last strong as it used to
Don't feel as good as it used to (before)
And all the things you used to say
Things you used to do, went right out the door

[Pre-Hook]
Oh no more, will you be the one
That's what you tell everyone around you
But you know they've heard it all before
What more can you say
When love won't let you, walk away
And you can't help who you love
And you find yourself giving it away
When you think you're in love

[Hook: 2x]
I wanna be the one who you believe
In your heart is sent from (sent from heaven)
There's a piece of me who leaves when you gone
Because you're sent from (sent from heaven)

[Verse 2]
Now you can wait your whole life tryna change
What the fear from what it's been
You may have put your whole life into a man
Loving what you thought that could've been
Notice when you change
When you don't feel as good as you used to (before)
And everything you used to say
Everything you used to do clear right out the door

[Pre-Hook]

[Hook]

[Bridge]
Everybody say
I wanna be the one you love
I wanna be (sent from heaven)
Everybody say I wanna be the one you trust
I wanna be (sent from heaven)
Everybody say I wanna be the one you need
I wanna be (sent from heaven)
Everybody say I wanna be the one who sent from heaven

[Hook: 3x]"
31,Hot N Cold,"('Katy Perry',)","['Dr. Luke', 'benny blanco']",132241,36,2008,"[Verse 1]
You change your mind like a girl changes clothes
Yeah, you PMS like a bitch; I would know
And you overthink, always speak cryptically
I should know that you're no good for me

[Chorus]
'Cause you're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really wanna stay, no
(You) But you don't really wanna go, oh
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down

[Verse 2]
We used to be just like twins, so in sync
The same energy, now's a dead battery
Used to laugh (Used to laugh) 'bout nothing ('Bout nothing)
Now you're plain (Now you're plain) boring (Boring)
I should know (I should know) that you're not gonna change

[Chorus]
'Cause you're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really wanna stay, no
(You) But you don't really wanna go, oh
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down

[Bridge]
Someone call the doctor
Got a case of a love bipolar
Stuck on a roller coaster
Can't get off this ride
You change your mind like a girl changes clothes

[Chorus]
'Cause you're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really wanna stay, no
(You) But you don't really wanna go, oh
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down"
32,Hypnotized,"('Plies', 'Akon')",['Akon'],25594,77,2008,"{*cell doors slam*} Konvict {*echoes*}

[Intro: Plies]
Hey what's happ'nin' homie? This ya lil' whoa Plies man
I ran across a nice lil' baby the other day homie
Lil' mama so bad she had me hypnotized cuz
Couldn't even get my eyes off her
I'mma tell you how it feel to be hypnotized

[Hook: Akon]
You got me so hypnotized,
The way yo' body rollin' 'round and round
That booty keep bumpin'
Titties just bouncin', up and down
You got me so hypnotized
The way yo' body rollin' 'round and round
That booty keep bumpin'
Titties just bouncin', up and down

[Plies]
It's two o'clock in the mo'nin'
I'm yac'd up and I'm ho'ny
All I need now is some moanin'
That pussy got me zonin'
Her vibe tell me she want it
She got to fuck how she on me
I got her now cause she jonin'
I know in the panties she foamin'
I locked eyes on that monkey
I know she wet cause she told me
That ass on her she pokin'
Every nigga in here scopin'
I see me up in her pokin'
She bent over and I'm strokin'
Her cheeks spread wide open
I'm beatin' it and I'm focused

[Hook: Akon]
You got me so hypnotized
The way yo' body rollin' 'round and round
That booty keep bumpin'
Titties just bouncin', up and down
You got me so hypnotized
The way yo' body rollin' 'round and round
That booty keep bumpin'
Titties just bouncin', up and down

[Interlude: Akon]
(Now do it some mo')
Just like that
(Just do it some mo')
Yes just like that
(Girl do it some mo')
Now shake that ass
And make a nigga like me spend that cash

(Now do it some mo')
Just like that
(Just do it some mo')
Yes just like that
(Girl do it some mo')
Now shake that ass
And make a nigga like me spend that cash

[Plies]
She bad as hell and she swole
I'm tryna play in her hole
Lil' mama a dime she cold
I fuck her once and she so'
I want her naked no clothes
I'm in the private show
No limit anything goes
I'mma let her ride me her toes
Just stand in front of me and pose
You touch mine I touch yours
To get her sprung is my goal
First time I seen her I froze
I had to get her she know
She bucked it then she fold
Cause I'm too real and she knows
She want the goon and it shows

[Hook: Akon]
You got me so hypnotized
The way yo' body rollin' 'round and round
That booty keep bumpin'
Titties just bouncin', up and down
You got me so hypnotized
The way yo' body rollin' 'round and round
That booty keep bumpin'
Titties just bouncin', up and down

[Interlude: Akon]
(Now do it some mo')
Just like that
(Just do it some mo')
Yes just like that
(Girl do it some mo')
Now shake that ass
And make a nigga like me spend that cash

(Now do it some mo')
Just like that
(Just do it some mo')
Yes just like that
(Girl do it some mo')
Now shake that ass
And make a nigga like me spend that cash"
33,I Kissed A Girl,"('Katy Perry',)","['benny blanco', 'Dr. Luke']",178430,14,2008,"[Verse 1]
This was never the way I planned
Not my intention
I got so brave, drink in hand
Lost my discretion
It's not what I'm used to
Just wanna try you on
I'm curious for you
Caught my attention

[Chorus]
I kissed a girl and I liked it
The taste of her cherry chapstick
I kissed a girl just to try it
I hope my boyfriend don't mind it
It felt so wrong, it felt so right
Don't mean I'm in love tonight
I kissed a girl and I liked it
I liked it

[Verse 2]
No, I don't even know your name
It doesn't matter
You're my experimental game
Just human nature
It's not what good girls do
Not how they should behave
My head gets so confused
Hard to obey

[Chorus]
I kissed a girl and I liked it
The taste of her cherry chapstick
I kissed a girl just to try it
I hope my boyfriend don't mind it
It felt so wrong, it felt so right
Don't mean I'm in love tonight
I kissed a girl and I liked it
I liked it

[Bridge]
Us girls, we are so magical
Soft skin, red lips, so kissable
Hard to resist, so touchable
Too good to deny it
Ain't no big deal, it's innocent

[Chorus]
I kissed a girl and I liked it
The taste of her cherry chapstick
I kissed a girl just to try it
I hope my boyfriend don't mind it
It felt so wrong, it felt so right
Don't mean I'm in love tonight
I kissed a girl and I liked it
I liked it"
34,I Luv Your Girl,"('The-Dream',)","['The-Dream', 'Tricky Stewart']",47809,75,2008,"[Intro]
Mmm mmm
The American Dream, mmm mmm
And you know what I mean ahh, baam baam
Radio Killa (Ahh)
Trick beat the track up like gorillas (Ahh)
I, I, I, I (Yeah)

[Verse 1]
We up in the club (Club), I see her do her thang (Thang)
You might wanna rap, but she'll make you sing (Sing)
See I was on her, but she was on him
She all up on ma thang, I got my thang on her hip
She ATL pop, don't know how to act
She left for one song, and came right back
Grindin on me, the rest of the night
Her man started muggin', he could see it in my eyes

[Chorus]
Lil' mama so hood (I love your girl)
Lil' mama stay fly (I love your girl)
Wife beater with the denim (I love your girl)
She keeps them heels on high (I love your girl)
Man look at shawty roll (I love your girl)
Man, look at shawty go (I love your girl)
I'm sorry I got it in for your girl, girlfriend

[Refrain]
Now she run her
Fingers through her hair, he tryna call her over there, but she like
(Fuck! That nigga!) She drop it
Down to the floor, I'm like shorty you should go, but she like
(Fuck! That nigga!)
Call it envy, I want her on me
All up in my head, now she in my bed, I
I, I, I, I

[Verse 2]
Me and lil' shawty in the back
Talkin' bout this, talkin' bout that
Got her on the 'Tron, she actin' all bad
Your girl chose me, don't be mad
Kelly told y'all don't bring 'em in the club
The way she rock that, got the boy in love
And I pray that y'all ain't serious
Cause seriously she's on my dick

[Chorus]
Lil' mama so hood (I love your girl)
Lil' mama stay fly (I love your girl)
Wife beater with the denim (I love your girl)
She keeps them heels on high (I love your girl)
Man look at shorty roll (I love your girl)
Man, look at shorty go (I love your girl)
I'm sorry I got it in for your girl, girlfriend

[Refrain]
Now she run her
Fingers through her hair, he tryna call her over there, but she like
(Fuck! That nigga!) She drop it
Down to the floor, I'm like shorty you should go, but she like
(Fuck! That nigga!)
Call it envy, I want her on me
All up in my head, now she in my bed, I
I, I, I, I

[Bridge]
Ayy, oh I (Ayy)
Oh I
Ayy, oh I
The American Dream (Ayy)

[Verse 3]
Usually, you won't
See me hate on another dude
My heart got me up in here willing to
Separate you from ya boo
But she on me, and I'm on her
We walking out the club, shawty what's up
Mmm I want her in the worst way, plus I
Just found out that it's her birthday

[Chorus]
Lil' mama so hood (I love your girl)
Lil' mama stay fly (I love your girl)
Wife beater with the denim (I love your girl)
She keeps them heels on high (I love your girl)
Man look at shorty roll (I love your girl)
Man, look at shorty go (I love your girl)
I'm sorry I got it in for your girl, girlfriend

[Refrain]
Now she run her
Fingers through her hair, he tryna call her over there, but she like
(Fuck! That nigga!) She drop it
Down to the floor, I'm like shorty you should go, but she like
(Fuck! That nigga!)
Call it envy, I want her on me
All up in my head, now she in my bed, I
I, I, I, I

[Outro]
Part of me feels so bad, but, ooh
Not that bad
Situation got you mad, I would be
Too, cause damn she bad, damn she
Bad, bad
Bad, bad, damn she
Bad, bad
Bad, bad
Yeahh... heh... heh..."
35,I Remember,"('Keyshia Cole',)","['Gregory G. Curtis', 'Vincent Cox']",40906,89,2008,"Oh...
Remember...
Oh, I remember...
I wanna know...

Where were you when I said I loved you?
And where were you when I cried at night?
Waiting up, couldn't sleep without you
Thinking of all the times we shared

[Hook:]
I remember when my heart broke
I remember when I gave up loving you
My heart couldn't take no more of you
I was sad and lonely
I remember when I walked out
I remember when I screamed I hated you
But somehow deep inside still loving you
Sad and lonely

No one knew all the pain I went through
All the love I saved deep in my heart for you
Didn't know where I would go, where I would be
But you made me leave
And plus my heart it just, it just kept telling me so

[Hook]

[Bridge:]
There was nowhere else to go, oh
Nobody else to turn to, no
For the rest of my life, I promised myself I will love me first genuinely

[Hook]

I remember when I walked out
I remember when I gave up loving you
My heart couldn't take no more of you
So sad and lonely, hey
I remember when I stormed out
I remember when I gave up loving you
I was sad and lonely"
36,I'm Yours,"('Jason Mraz',)",['Martin Terefe'],976384,27,2008,"[Verse 1]
Well, you done done me, and you bet I felt it
I tried to be chill, but you're so hot that I melted
I fell right through the cracks
And now I'm trying to get back
Before the cool done run out
I'll be giving it my bestest
And nothing's gonna stop me but divine intervention
I reckon it's again my turn
To win some or learn some

[Chorus]
But I won't hesitate no more
No more it cannot wait, I'm yours
Hmm (Hey, hey)

[Verse 2]
Well, open up your mind and see like me
Open up your plans and, damn, you're free
And look into your heart, and you'll find love, love, love, love
Listen to the music of the moment, people dance and sing
We're just one big family
And it's our God-forsaken right to be loved, love, love, love, loved

[Chorus]
So I won't hesitate no more
No more it cannot wait, I'm sure

[Post-Chorus]
There's no need to complicate
Our time is short
This is our fate, I'm yours
A-do you, do, do, do you, but do you, do you, do, do, but do you want to come on?
Scooch on over closer, dear
And I will nibble your ear
A-soo da ba ba ba ba bum
Whoa, oh oh oh
Whoa, oh oh oh oh whoa whoa whoa
Uh-huh, hmm

[Verse 3]
I've been spending way too long checking my tongue in the mirror
And bending over backwards just to try to see it clearer
But my breath fogged up the glass
And so I drew a new face and I laughed
I guess what I've been saying is there ain't no better reason
To rid yourself of vanities and just go with the seasons
It's what we aim to do
Our name is our virtue

[Chorus]
But I won't hesitate no more
No more it cannot wait, I'm yours

[Verse 4]
Well, open up your mind and see like me (I won't hesitate)
Open up your plans and, damn, you're free (No more, no more)
And look into your heart, and you'll find that (It cannot wait)
The sky is yours (I'm sure there's no)
So please don't, please don't, please don't (No need, oh, now now)
There's no need to complicate (For the reggae, our time)
'Cause our time is short (Is short, this)
This oh, this oh, this is our fate (Is our fate)
I'm yours, ha!

[Outro]
Brr da ba mmm da ba bo mmm day
Na ch doo, doo ch doo, doo ch doo doo mmm doo doo
(Hey, hey) Oh, I'm yours, oh-oh, I'm yours
Oh-oh-oh-oh, whoa-oh-oh-oh
Baby, do you believe I'm yours?
You best believe, you best believe I'm yours, hmm"
37,In Love With A Girl,"('Gavin DeGraw',)","['Max Martin', 'Howard Benson']",7666,87,2008,"[Verse 1]
So many people gonna say that they want you
To try to get you thinking they really care
But there's nothing like the warmth of the one
Who has put in the time and you know is gonna be there
Back your border when she knows someone crossed it
Don't let nobody put you down, who you're with
Take the pain of protecting your name
From the crutch to the cane to the highwire

[Chorus]
I'm in love with a girl who knows me better
Fell for the woman just when I met her
Took my sweet time when I was bitter
Someone understands
And she knows how to treat a fella right
Give me that feeling every night
Wants to make love when I wanna fight
Now someone understand me
I'm in love with a girl (I'm in love with)
I'm in love with a girl (I'm in love with)

[Verse 2]
Out the many broken backdoors and windows
Through the valley of the love of the lost
Is a hole that is cut through the soul falling down
From the thrones without any innuendos
But you found it a piece for the moment
The moment was over in time
Then it's gone, the hit and run
The drifters one has a short life

[Chorus]
I'm in love with a girl who knows me better
Fell for the woman just when I met her
Took my sweet time when I was bitter
Someone understands
And she knows how to treat a fella right
Give me that feeling every night
Wants to make love when I wanna fight
Now someone understand me
I'm in love with a girl (I'm in love with)
I'm in love with a girl (I'm in love with)

[Bridge]
I wanna tell you what you do to think you practice what you preach
Now I know there's nothing we can't reach
'Cause the heart can't erase once it finds a place to be warm and welcome
To be held in shelter

[Chorus]
I'm in love with a girl who knows me better
Fell for the woman just when I met her
Took my sweet time when I was bitter
Someone understands
And she knows how to treat a fella right
Give me that feeling every night
Wants to make love when I wanna fight
Now someone understand me
I'm in love with a girl (I'm in love with)
I'm in love with a girl (I'm in love with)
I'm in love with a girl (I'm in love with)

[Outro]
Who knows me better
Wants to make love when I wanna fight
Now someone understand me"
