,Song Title,Artists,Producers,Genius ViewCount,Song Rank,Year,Lyrics
23,Drive By,"('Train',)","['Butch Walker', 'Espionage']",76003,19,2012,"[Verse 1]
On the other side of a street I knew
Stood a girl that looked like you
I guess that's déjà vu
But I thought this can't be true
Cause you moved to west L.A. or New York or Santa Fe
Or wherever to get away from me

[Pre-Chorus]
Oh but that one night
Was more than just right
I didn't leave you cause I was all through
Oh I was overwhelmed and frankly scared as hell
Because I really fell for you

[Chorus]
Oh I swear to ya
I'll be there for ya
This is not a drive by
Just a shy guy looking for a 2-ply
Hefty bag to hold my love
When you move me everything is groovy
They don't like it sue me
The way you do me
Oh I swear to ya
I'll be there for ya
This is not a drive by

[Verse 2]
On the other side of a downward spiral
My love for you went viral
And I loved you every mile you drove away
But now here you are again
So let's skip the ""How you been?""
And get down to the ""more than friends"" at last

[Pre-Chorus]
Oh but that one night was still the highlight
I didn't need you until I came to
And I was overwhelmed and frankly scared as hell
Because I really fell for you

[Chorus]
Oh I swear to ya
I'll be there for ya
This is not a drive by
Just a shy guy looking for a 2-ply
Hefty bag to hold my love
When you move me everything is groovy
They don't like it sue me
The way you do me
Oh I swear to ya
I'll be there for ya
This is not a drive by

[Bridge]
Please believe that when I leave
There's nothing up my sleeve but love for you
And a little time to get my head together too

[Pre-Chorus]
On the other side of a street I knew
Stood a girl that looked like you
I guess that's déjà vu
But I thought this can't be true
Cause...

[Chorus]
Oh I swear to ya
I'll be there for ya
This is not a drive by
Just a shy guy looking for a 2-ply
Hefty bag to hold my love
When you move me everything is groovy
They don't like it sue me
The way you do me
Oh I swear to ya
I'll be there for ya
This is not a drive by"
24,Drunk On You,"('Luke Bryan',)","['Mark Bright', 'Jeff Stevens']",35358,53,2012,"[Verse 1]
Cottonwood fallin' like snow in July
Sunset, riverside, four wheel drivesiIn a tail light circle
Roll down the windows, turn it on up
Pour a little crown in a dixie cup
Get the party started

[Chorus]
Girl, you make my speakers go boom boom
Dancin' on the tailgate in a full moon
That kinda thing makes a man go mmm hmmm
You're lookin' so good in what's left of those blue jeans
Drip of honey on the money maker gotta be
The best buzz I'm ever gonna find
Hey, I'm a little drunk on you
And high on summertime

[Verse 2]
If you ain't a 10, you're a 9.9
Tippin' n' spillin' that home-made wine
On your tied up T-shirt
Every little kiss is drivin' me wild
Throwin' little cherry bombs into my fire
Good God almighty

[Chorus]
Girl, you make my speakers go boom boom
Dancin' on the tailgate in a full moon
That kinda thing makes a man go mmm hmmm
You're lookin' so good in what's left of those blue jeans
Drip of honey on the money maker gotta be
The best buzz I'm ever gonna find
Hey, I'm a little drunk on you
And high on summertime

[Bridge]
Let's slip on out where it's a little bit darker
And when it gets a little bit hotter
We'll take it off on out in the water

[Chorus]
Girl, you make my speakers go boom boom
Dancin' on the tailgate in a full moon
That kinda thing makes a man go mmm hmmm
You're lookin' so good in what's left of those blue jeans
Drip of honey on the money maker gotta be
The best buzz I'm ever gonna find
Hey, I'm a little drunk on you
And high on summertime

[Outro]
Yeah, I'm a little drunk on you"
25,Even If It Breaks Your Heart,"('Eli Young Band',)","['Mike Wrucke', 'Frank Liddell']",6711,99,2012,"[Verse 1]
Way back on the radio dial
The fire got lit inside a bright-eyed child
Every note just wrapped around his soul
From steel guitars to Memphis, all the way to rock and roll

[Chorus]
Oh, I can hear 'em playin'
I can hear the ringin' of a beat up ol' guitar
Oh, I can hear 'em singin'
""Keep on dreamin', even if it breaks your heart""

[Verse 2]
Downtown is where I used to wander
Old enough to get there, but too young to get inside
So I would stand out on the sidewalk
Listen to the music playin' every Friday night

[Chorus]
Oh, I can hear 'em playin'
I can hear the ringin' of a beat up ol' guitar
Oh, I can hear 'em singin'
""Keep on dreamin', even if it breaks your heart""

[Verse 3]
Some dreams stay with you forever
Drag you around but bring you back to where you were
Some dreams keep on gettin' better
You gotta keep believin' if you wanna know for sure

[Chorus]
Oh, I can hear 'em playin'
I can hear the ringin' of a beat up ol' guitar
Oh, I can hear 'em singin'
""Keep on dreamin', even if it breaks your heart""
Oh, I can hear 'em playin'
I can hear the ringin' of a beat up ol' guitar
Oh, I can hear 'em singin'
""Keep on dreamin', even if it breaks your heart""
""Keep on dreamin', even if it breaks your heart""

[Outro]
Keep on dreamin'
Don't let it break your heart"
26,Everybody Talks,"('Neon Trees',)",['Justin Meldal-Johnsen'],83057,22,2012,"[Verse 1]
Hey baby won't you look my way
I can be your new addiction
Hey baby what you got to say
All you're giving me is fiction

[Pre-Chorus 1]
I'm a sorry sucker
And this happens all the time
I find out that everybody talks
Everybody talks, everybody talks

[Chorus]
It started with a whisper
And that was when I kissed her
And then she made my lips hurt
I can hear the chit chat
Take me to your love shack
Mama's always got a backtrack
When everybody talks back

[Verse 2]
Hey honey you could be my drug
You could be my new prescription
Too much could be an overdose
All this trash talk make me itching

[Pre-Chorus 2]
Oh my, my shit
Everybody talks, everybody talks
Everybody talks too much

[Chorus]
It started with a whisper
And that was when I kissed her
And then she made my lips hurt
I can hear the chit chat
Take me to your love shack
Mama's always got a backtrack
When everybody talks back

[Bridge]
Never thought I'd live
To see the day
When everybody's words
Got in the way

[Verse 3]
Hey sugar show me all your love
All you're giving me is friction
Hey sugar what you gotta say?

[Chorus]
It started with a whisper
And that was when I kissed her
And then she made my lips hurt
I can hear the chit chat
Take me to your love shack
Mama's always got a backtrack
When everybody talks back

[Post-Chorus]
Everybody talks
Everybody talks
Everybody talks
Everybody talks
Everybody talks
Everybody talks back

[Outro]
It started with a whisper
(Everybody talks, everybody talks)
And that was when I kissed her
(Everybody talks, everybody talks)
Everybody talks
Everybody talks back"
27,Feel So Close,"('Calvin Harris',)",['Calvin Harris'],54408,42,2012,"[Verse]
I feel so close to you right now
It's a force field
I wear my heart upon my sleeve, like a big deal
Your love pours down on me
Surround me like a waterfall
And there's no stopping us right now
I feel so close to you right now

[Drop]

[Verse]
I feel so close to you right now
It's a force field
I wear my heart upon my sleeve, like a big deal
Your love pours down on me
Surround me like a waterfall
And there's no stopping us right now
I feel so close to you right now

[Drop]

[Outro]
And there's no stopping us right now
And there's no stopping us right now
And there's no stopping us right now
I feel so close to you right now"
28,Fly Over States,"('Jason Aldean',)",['Michael Knox'],6473,98,2012,"[Verse 1]
A couple of guys in first class on a flight
From New York to Los Angeles
Kinda making small talk killing time
Flirting with the flight attendants
Thirty-thousand feet above, could be Oklahoma

[Verse 2]
Just a bunch of square cornfields and wheat farms
Man, it all looks the same
Miles and miles of back roads and highways
Connecting little towns with funny names
Who'd want to live down there in the middle of nowhere?

[Verse 3]
They've never drove through Indiana
Met the men who plowed that earth
Planted that seed, busted his ass for you and me
Or caught a harvest moon in Kansas
They'd understand why God made
Those flyover states

[Verse 4]
I bet that mile long Santa Fe freight train engineer's seen it all
Just like that flatbed cowboy stacking US steel on a 3-day haul
Roads and rails under their feet
Yeah that sounds like a first class seat

[Verse 5]
On the plains of Oklahoma
With a windshield sunset in your eyes
Like a water-colored painted sky

You'll think heaven's doors have opened
You'll understand why God made
Those flyover states

[Verse 6]
Take a ride across the badlands
Feel that freedom on your face
Breathe in all that open space
And meet a girl from Amarillo
You'll understand why God made
You might even wanna plant your stakes
In those flyover states
(Yeah)

[Outro]
Have you ever been through Indiana?
On the plains of Oklahoma?
Take a ride"
29,Gangnam Style,"('PSY',)","['Yoo Gun Hyung', 'PSY']",211256,47,2012,"Hangul

[Intro]
오빤 강남 스타일
강남 스타일

[Verse 1]
낮에는 따사로운 인간적인 여자
커피 한잔의 여유를 아는, 품격 있는 여자
밤이 오면 심장이 뜨거워지는 여자
그런 반전 있는 여자
나는 사나이
낮에는 너만큼 따사로운 그런 사나이
커피 식기도 전에 원샷 때리는 사나이
밤이 오면 심장이 터져 버리는 사나이
그런 사나이

[Pre-Hook]
아름다워
사랑스러워
그래, 너 (hey)
그래, 바로 너 (hey)
아름다워
사랑스러워
그래, 너 (hey)
그래, 바로 너 (hey)
지금부터 갈 데까지 가 볼까

[Hook]
오빤 강남 스타일
강남 스타일
옵, 옵, 옵, 옵, 오빤 강남 스타일
강남 스타일
옵, 옵, 옵, 옵, 오빤 강남 스타일
에, sexy lady
옵, 옵, 옵, 옵, 오빤 강남 스타일
에, sexy lady
옵, 옵, 옵, 옵, 에에에 에에에

[Verse 2]
정숙해 보이지만 놀 땐 노는 여자
이때다 싶으면 묶었던 머리 푸는 여자
가렸지만 웬만한 노출보다 야한 여자
그런 감각적인 여자
나는 사나이
점잖아 보이지만 놀 땐 노는 사나이
때가 되면 완전 미쳐 버리는 사나이
근육보다 사상이 울퉁불퉁한 사나이
그런 사나이

[Pre-Hook]
아름다워
사랑스러워
그래, 너 (hey)
그래, 바로 너 (hey)
아름다워
사랑스러워
그래, 너 (hey)
그래, 바로 너 (hey)
지금부터 갈 데까지 가 볼까

[Hook]
오빤 강남 스타일
강남 스타일
옵, 옵, 옵, 옵, 오빤 강남 스타일
강남 스타일
옵, 옵, 옵, 옵, 오빤 강남 스타일
에, sexy lady
옵, 옵, 옵, 옵, 오빤 강남 스타일
에, sexy lady
옵, 옵, 옵, 옵, 에에에 에에에

[Bridge]
뛰는 놈, 그 위에 나는 놈
Baby baby
나는 뭘 좀 아는 놈
뛰는 놈, 그 위에 나는 놈
Baby baby
나는 뭘 좀 아는 놈
You know what I'm saying

[Outro (Hook)]
오빤 강남 스타일
에에에 에에에 에, sexy lady
옵, 옵, 옵, 옵, 오빤 강남 스타일
에, sexy lady
옵, 옵, 옵, 옵, 에에에 에에에
오빤 강남 스타일

Romanization

Oppan gang-namseutayil
Kang-namseutayil

Naje-neun ttasaroun inkanjeo-gin yeoja
Keopi hanjanye yeoyureuraneun pumkyeok i-nneun yeoja
Bami omyeon shimjangi tteugeowojineun yeoja
Keureon banjeon i-nneun yeoja

Naneun sana-i
Naje-neun neomankeum ttasaroun geureon sana-i
Keopi shikgido jeone wonsyas ttaerineun sana-i
Bami omyeon shimjangi teojyeobeorineun sana-i
Keureon sana-i

Areumdawo sarangseureowo
Keurae neo hey keurae baro neo hey
Areumdawo sarangseureowo
Keurae neo hey keurae baro neo hey
Chigeumbu-teo kal dekkaji kabol-kka

Oppan Gangnam style
Gangnam style
Oppan Gangnam style
Gangnam style
Oppan Gangnam style

Eh- sexy lady
Oppan Gangnam style
Eh- sexy lady
O-oo-o

Jeongsu-khae boijiman nol ttaen noneun yeoja
Ittaeda shipeumyeon mukkeot-deon meori puneun yeoja
Karyeot-jiman wen-manhan nochulboda yahan yeoja
Keureon gamkakjeo-gin yeoja

Naneun sana-i
Jeomjanha boijiman nol ttaen noneun sana-i
Ttae-ga dwehmyeon wahnjeon michyeobeorineun sana-i
Keunyukboda sasangi ul-tungbul-tung-han sana-i
Keureon sana-i

Areumdawo, sarangseureowo
Keurae neo hey keurae baro neo hey
Areumdawo, sarangseureowo
Keurae neo hey keurae baro neo hey
Chigeumbu-teo kal dekkaji kabol-kka

Oppan Gangnam style
Gangnam style
Oppan Gangnam style
Gangnam style
Oppan Gangnam style

Eh- sexy lady
Oppan Gangnam style
Eh- sexy lady
O-oo-o

Ttwiineun nom keu wiie naneun nom
Baby baby
Naneun mwol jom aneun nom
Ttwiineun nom keu wiie naneun nom
Baby baby
Naneun mwol jom aneun nom

You know what I’m sayin'
Oppan Gangnam style

Eh- Sexy Lady Oppa Gangnam style
Eh- Sexy Lady Oppa Gangnam style o-oo-o oh"
30,Give Your Heart A Break,"('Demi Lovato',)","['Josh Alexander', 'Billy Steinberg']",162097,39,2012,"[Verse 1]
The day I first met you, you told me
You'd never fall in love
But now that I get you, I know fear is what it really was

[Pre-Chorus 1]
Now here we are
So close, yet so far
Haven't I passed the test?
When will you realize, baby, I'm not like the rest?

[Chorus 1]
Don't wanna break your heart
Wanna give your heart a break
I know you're scared it's wrong
Like you might make a mistake
There's just one life to live
And there's no time to wait, to waste
So let me give your heart a break, give your heart a break
Let me give your heart a break, your heart a break
Oh yeah, yeah

[Verse 2]
On Sunday, you went home, alone
There were tears in your eyes
I called your cell phone, my love, but you did not reply

[Pre-Chorus 2]
The world is ours if we want it
We can take it, if you just take my hand
There's no turning back now
Baby, try to understand

[Chorus 1]
Don't wanna break your heart
Wanna give your heart a break
I know you're scared, it's wrong
Like you might make a mistake
There's just one life to live
And there's no time to wait, to waste
So let me give your heart a break, give your heart a break
Let me give your heart a break, your heart a break
There's just so much you can take
Give your heart a break
Let me give your heart a break, your heart a break
Oh yeah, yeah

[Bridge]
When your lips are on my lips
Then our hearts beat as one
But you slip out of my fingertips
Every time you run, whoa, whoa

[Chorus 1]
Don't wanna break your heart (Don't wanna break your heart)
Wanna give your heart a break
I know you're scared, it's wrong
Like you might make a mistake (I know you're scared, it's wrong)
There's just one life to live
And there's no time to wait, to waste
So let me give your heart a break
(Let me give your heart a break)

[Chorus 2]
'Cause you've been hurt before
I can see it in your eyes
You try to smile it away
Some things you can't disguise
Don't wanna break your heart
Baby, I can ease the ache, the ache
So let me give your heart a break, give your heart a break
Let me give your heart a break, your heart a break
There's just so much you can take
Give your heart a break
Let me give your heart a break (Your heart)
Your heart a break (A break)
Oh yeah, yeah

[Outro]
The day I first met you, you told me you'd never fall in love"
31,Glad You Came,"('The Wanted',)",['Steve Mac'],81281,6,2012,"[Chorus: Max George]
The sun goes down, the stars come out
And all that counts is here and now
My universe will never be the same
I'm glad you came (Came, came, came)

[Verse: Nathan Sykes]
You cast a spell on me, spell on me
You hit me like the sky fell on me, fell on me
And I decided you look well on me, well on me
So let's go somewhere no one else can see
You and me

[Pre-Chorus: Tom Parker]
Turn the lights out now
Now, I'll take you by the hand
Hand you another drink
Drink it if you can
Can you spend a little time?
Time is slipping away
Away from us, so stay
Stay with me, I can make
Make you glad you came

[Chorus: All]
The sun goes down, the stars come out
And all that counts is here and now
My universe will never be the same
I'm glad you came
I'm glad you came

[Verse: Siva Kaneswaran]
You cast a spell on me, spell on me
You hit me like the sky fell on me, fell on me
And I decided you look well on me, well on me
So let's go somewhere no one else can see
You and me

[Pre-Chorus: Nathan Sykes]
Turn the lights out now
Now, I'll take you by the hand
Hand you another drink
Drink it if you can
Can you spend a little time?
Time is slipping away
Away from us, so stay
Stay with me, I can make
Make you glad you came

[Chorus: All]
The sun goes down, the stars come out
And all that counts is here and now
My universe will never be the same
I'm glad you came
I'm glad you came

[Bridge: All]
(Oh, oh, oh)
I'm glad you came
So glad you came
I'm glad you came
I'm glad you came

[Chorus: Max George]
The sun goes down, the stars come out
And all that counts is here and now
My universe will never be the same
I'm glad you came
I'm glad you came"
32,Good Feeling,"('Flo Rida',)","['Emily Wright', 'Cirkut', 'Dr. Luke']",77547,16,2012,"[Chorus: Etta James]
Oh, oh, sometimes I get a good feeling, yeah
I get a feeling that I
Never never never never had before, no no
I get a good feeling, yeah
Oh, oh, sometimes, I get a good feeling, yeah
I get a feeling that I
Never never never never had before, no no
I get a good feeling, yeah

[Verse 1: Flo Rida]
Yes I can, doubt better leave, I'm runnin' with this plan
Pull me, grab me, crabs in the bucket can't have me
I'll be the president one day
January first, oh, you like that gossip?
Like you the one drinking what God sip—dot com
Now I gotta word for your tongue
How many rolling stones you want?
Yeah I got a brand new spirit
Speaking it and it's done
Woke up on the side of the bed like I won
Talk like a winner, my chest to that sun
G5 dealer, U.S. to Taiwan
Now who can say that? I wanna play back
Mama knew I was a needle in a hay stack
A Bugatti boy, plus Maybach
I got a feeling it's a rap, ASAP

[Chorus: Etta James & Flo Rida]
Oh, oh, sometimes I get a good feeling, yeah
I get a feeling that I
Never never never never had before, no no
I get a good feeling, yeah
Oh, oh, sometimes, I get a good feeling, yeah
I get a feeling that I
Never never never never had before, no no
I get a good feeling, yeah

[Verse 2: Flo Rida]
The mountain top, walk on water
I got power, feel so royal
One second I'ma strike all you
Diamond, platinum, no more for you
Got adrenaline, never giving in
Giving up's not an option, gotta get it in
Witness, I got the heart of 20 men
No fear, go to sleep in the lion's den
That flow, that spark, that crown
You looking at the king of the jungle now
Stronger than ever, can't hold me down
A hundred miles gunning from the pitcher's mound
Straight game face, it's game day
See me running through the crowd full of melee
No trick plays, I'm Bill Gates, take a genius to understand me

[Chorus: Etta James]
Oh, oh, sometimes I get a good feeling, yeah
I get a feeling that I
Never never never never had before, no no
I get a good feeling, yeah
Oh, oh, sometimes, I get a good feeling, yeah
I get a feeling that I
Never never never never had before, no no
I get a good feeling, yeah

[Drop]

[Bridge: Flo Rida]
Let's get it, let's get it
I know you got the good feelin'
Let's get it, let's get it
Gotta love the life that we livin'
Let's get it, let's get it
I know you got the good feelin'
Let's get it, let's get it
Gotta love the life that we livin'

[Chorus: Etta James]
Oh, oh, sometimes I get a good feeling, yeah
I get a feeling that I
Never never never never had before, no no
I get a good feeling, yeah
Oh, oh, sometimes, I get a good feeling, yeah
I get a feeling that I
Never never never never had before, no no
I get a good feeling, yeah
Oh, oh, sometimes, I get a good feeling, yeah"
33,Good Girl,"('Carrie Underwood',)",['Mark Bright'],13543,66,2012,"[Verse 1]
Hey, good girl (Hey, good girl)
With your head in the clouds
I bet you I can tell you what you’re thinking about
You'll see a good boy (You'll see a good boy)
Gonna give you the world
But he’s gonna leave you crying with your heart in the dirt
His lips are dripping honey, but he’ll sting you like a bee
So lock up all your love and go and throw away the key
Hey, good girl (Hey, good girl)
Get out while you can
I know you think you got a good man

[Chorus]
Why, why you gotta be so blind?
Won't you open up your eyes?
Just a matter of time 'til you find
He's no good, girl
No good for you
You better get to gettin' on your goodbye shoes and go, go, go
Better listen to me, he’s low, low, low

[Verse 2]
Hey, good girl (Hey, good girl)
You got a heart of gold
You want a white wedding and a hand you can hold
Just like you should, girl (Just like you should, girl)
Like every good girl does
Want a fairytale ending, somebody to love
But he’s really good at lying
Yeah, he’ll leave you in the dust
'Cause when he says forever
Well, it don’t mean much
Hey, good girl (Hey, good girl)
So good for him
Better back away, honey, you don’t know where he’s been

[Chorus]
Why, why you gotta be so blind?
Won't you open up your eyes?
Just a matter of time 'til you find
He's no good, girl
No good for you
You better get to gettin' on your goodbye shoes and go, go, go
Yeah, yeah, yeah, he’s low
Yeah, yeah, yeah

[Bridge]
Oh, he’s no good, girl
Why can’t you see?
He’ll take your heart and break it
Listen to me, yeah

[Chorus]
Why, why you gotta be so blind?
Won’t you open up your eyes?
Just a matter of time 'til you find
He’s no good, he’s no good
Won’t you open up your eyes?
Just a matter of time 'til you find

[Outro]
He’s no good, girl
No good for you
You better get to gettin' on your goodbye shoes"
34,Good Time,"('Owl City', 'Carly Rae Jepsen')",['Adam Young'],46354,38,2012,"[Intro: Adam Young & Carly Rae Jepsen]
Hmm-mmm-mmm
Whoa-oh-oh-oh
It's always a good time
Whoa-oh-oh-oh
It's always a good time

[Verse 1: Adam Young & (Carly Rae Jepsen)]
Woke up on the right side of the bed
What's up with this Prince song inside my head?
Hands up, if you're down to get down tonight (Hmm-mmm-mmm)
'Cause it's always a good time
Slept in all my clothes, like I didn't care
Hopped into a cab, take me anywhere
I'm in if you're down to get down tonight
'Cause it's always a good time

[Pre-Chorus: Adam Young & Carly Rae Jepsen, Both]
Good morning and goodnight
I wake up at twilight
It's gonna be alright
We don't even have to try, it's always a good time (Woo!)

[Chorus: Adam Young & Carly Rae Jepsen, Both]
Whoa-oh-oh-oh, oh-oh-oh
Whoa-oh-oh-oh
It's always a good time
Whoa-oh-oh-oh, oh-oh-oh
We don't even have to try, it's always a good time
(Good time, good time, it's always a good time)
(Whoa-oh-oh-oh)

[Verse 2: Carly Rae Jepsen]
Freaked out, dropped my phone in the pool again
Checked out of my room, hit the ATM
Let's hang out, if you're down to get down tonight
'Cause it's always a good time

[Pre-Chorus: Adam Young & Carly Rae Jepsen, Both]
Good morning and goodnight
I wake up at twilight
It's gonna be alright
We don't even have to try, it's always a good time (Woo!)

[Chorus: Adam Young & Carly Rae Jepsen]
Whoa-oh-oh-oh, oh-oh-oh
Whoa-oh-oh-oh
It's always a good time
Whoa-oh-oh-oh, oh-oh-oh
We don't even have to try, it's always a good time
Whoa-oh-oh-oh, oh-oh-oh
Whoa-oh-oh-oh
It's always a good time
Whoa-oh-oh-oh, oh-oh-oh
We don't even have to try, it's always a good time

[Bridge: Adam Young & Carly Rae Jepsen, (Minneapolis Youth Chorus)]
Doesn't matter when
It's always a good time then
Doesn't matter where
It's always a good time there
Doesn't matter when
It's always a good time then
(It's always a good time!)

[Chorus: Adam Young & Carly Rae Jepsen]
Whoa-oh-oh-oh, oh-oh-oh
Whoa-oh-oh-oh
It's always a good time
Whoa-oh-oh-oh, oh-oh-oh
We don't even have to try, it's always a good time
Whoa-oh-oh-oh, oh-oh-oh (Doesn't matter where)
Whoa-oh-oh-oh
It's always a good time
Whoa-oh-oh-oh, oh-oh-oh (Doesn't matter where)
We don't even have to try, it's always a good time

[Outro: Minneapolis Youth Chorus]
Whoa-oh-oh-oh, oh-oh-oh
Whoa-oh-oh
It's always a good time
Whoa-oh-oh-oh, oh-oh-oh"
35,Hard To Love,"('Lee Brice',)","['Matt McClure', 'Kyle Jacobs']",24780,95,2012,"[Verse 1]
I am insensitive, I have a tendency to
Pay more attention to the things that I need
Sometimes I drink to much, sometimes I test your trust
Sometimes I don't know why you're staying with me

[Chorus]
I'm hard to love, hard to love,  no I don't make it easy
Well I couldn't do it if I stood where you stood
I'm hard to love, hard to love, and you say that you need me
I don't deserve it but I love that you love me good

[Verse 2]
I am a short fuse, I am a wrecking ball
Crashing into your heart like I do
You're like a Sunday morning, full of grace and full of Jesus
I wish that I could be more like you

[Chorus]
I'm hard to love, hard to love, no I don't make it easy
Well I couldn't do it if I stood where you stood
I'm hard to love, hard to love and you say that you need me
I don't deserve it but I love that you love me good
Love me good

[Bridge]
Girl you've given me a million second chances
And I don't ever wanna take you for granted
I'm just a man, I'm just a man

[Chorus]
Hard to love, hard to love, no I don't make it easy
I couldn't do it if I stood where you stood
I'm hard to love, hard to love and you say that you need me
I don't deserve it but I love that you love me
Hard to love, hard to love, no I don't make it easy
I couldn't do it if I stood where you stood
I'm hard to love, hard to love and you say that you need me
I don't deserve it but I love that you love me
Good

[Outro]
You love me good"
36,Heart Attack,"('Trey Songz',)",['benny blanco'],135227,77,2012,"[Intro]
Woop, turn the lights on
Oh woah, oh woah

[Verse 1]
We share something so common, but still so rare
And I’m in awe, never been here before
So high, we’re still climbing, even here inside these walls
Breaking each others hearts and we don’t care 'cause we’re so

[Chorus]
In too deep, can’t think about giving it up
But I never knew love, would feel like a heart attack
It’s killing me, swear I never cried so much
'Cause I never knew love would hurt this fucking bad
The worst pain that I ever had
Oh woah, never knew love, oh woah
Would hurt this fucking bad
The worst pain that I ever had

[Verse 2]
All the times when I know I should be smiling
Seem to be the time that I frown the most
Can't believe that we're still surviving
'Cause I'm slowly breaking down even when I hold you close
And if I lose you, I'm afraid I would lose who
Who I gave my love to
That's the reason I stay around
Even though I fell way

[Chorus]
In too deep, can’t think about giving it up
But I never knew love, would feel like a heart attack
It’s killing me, swear I never cried so much
'Cause I never knew love would hurt this fucking bad
The worst pain that I ever had
Oh woah, never knew love, oh woah
Would hurt this fucking bad
The worst pain that I ever had

[Bridge]
And it hurts 'cause I wanna leave
And you wanna leave, but the love keeps us together
And if I lose you, I'm afraid I would lose who, who I gave my love to
That's the reason I stay around, even though I fell way

[Chorus]
In too deep, can’t think about giving it up
But I never knew love, would feel like a heart attack
It’s killing me, swear I never cried so much
'Cause I never knew love would hurt this fucking bad
The worst pain that I ever had
Oh woah, never knew love, oh woah
Would hurt this fucking bad
The worst pain that I ever had"
37,Ho Hey,"('The Lumineers',)",['Ryan Hadlock'],185292,68,2012,"[Verse 1]
I been trying to do it right
I been living a lonely life
I been sleepin' here instead
I been sleepin' in my bed
I been sleepin' in my bed

So show me family
All the blood that I will bleed
I don't know where I belong
I don't know where I went wrong
But I can write a song

[Hook]
I belong with you, you belong with me
You're my sweetheart
I belong with you, you belong with me
You're my sweetheart

[Verse 2]
I don't think you're right for him
Think of what it might have been if we
Took a bus to Chinatown
I'd be standin' on Canal, and Bowery
And she'd be standin' next to me

[Hook]
I belong with you, you belong with me
You're my sweetheart
I belong with you, you belong with me
You're my sweetheart

[Bridge]
Love we need it now
Let's hope for some
Cause oh, we're bleedin' out

[Hook]
I belong with you, you belong with me
You're my sweetheart
I belong with you, you belong with me
You're my sweetheart"
38,Home,"('Phillip Phillips',)",['Drew Pearson'],75495,49,2012,"[Verse]
Hold on, to me as we go
As we roll down this unfamiliar road
And although this wave (wave) is stringing us along
Just know you're not alone
Cause I'm gonna make this place your home

[Pre-Hook]
Settle down, it'll all be clear
Don't pay no mind to the demons
They fill you with fear
The trouble it might drag you down
If you get lost, you can always be found

[Hook 1]
Just know you're not alone
Cause I'm gonna make this place your home

[Hook 2]
Ooo-oo-oo-oo-oo-oo-oo. Oo-oo-oo-oo
Ooo-oo-oo-oo-oo-oo-oo
Aaa-aa-aa-aa-aa-aa-aa. Aa-aa-aa-aaaaaa
Aaa-aa-aa-aa-aa-aa-aa
Aaa-aa-aa-aa-aa-aa-aa. Aa-aa-aa-aaaaaa
Aaa-aa-aa-aa-aa-aa-aa
Aaa-aa-aa-aa-aa-aa-aa

[Pre-Hook]
Settle down, it'll all be clear
Don't pay no mind to the demons
They fill you with fear
The trouble it might drag you down
If you get lost, you can always be found

[Hook 1]
Just know you're not alone
Cause I'm gonna make this place your home

[Hook 2]
Aaa-aa-aa-aa-aa-aa-aa. Aa-aa-aa-aaaaaa
Aaa-aa-aa-aa-aa-aa-aa
Aaa-aa-aa-aa-aa-aa-aa
Aaa-aa-aa-aa-aa-aa-aa. Aa-aa-aa-aaaaaa
Aaa-aa-aa-aa-aa-aa-aa

[Outro]
Aaa-aa-aa-aa-aa-aa-aa

[Outro]
Aaa-aa-aa-aa-aa-aa-aa. Aa-aa-aa-aaaaaa
Aaa-aa-aa-aa-aa-aa-aa"
39,I Don't Want This Night To End,"('Luke Bryan',)","['Mark Bright', 'Jeff Stevens']",12630,93,2012,"[Verse 1]
Girl I know I don’t know you
But your pretty little eyes so blue
Are pulling me in
Like the moon on your skin
I’m so glad you trusted me
To slide up on this dusty seat
And let your hair down
Get out of town

[Pre-Chorus 1]
Got the stars coming out over my hood
And all I know now is it's going good

[Chorus]
You got your hands up
You’re rocking in my truck
You got the radio on
You’re singing every song
I’m set on cruise control
I’m slowly losing hold
Of everything I got
You’re looking so damn hot

[Post-Chorus]
And I don’t know what road we’re on
Or where we’ve been
From staring at you girl
All I know is I don’t want this night to end

[Verse 2]
Going to cuss the morning when it comes
'Cause I know that the rising sun
Ain’t no good for me
'Cause you’ll have to leave
Going to make the most of every mile
Do anything to make your smile
Land on my lips
Get drunk on your kiss

[Pre-Chorus 2]
Clock on the dash says 3:35
There’s plenty of gas and the night’s still alive

[Chorus]
You got your hands up
You’re rocking in my truck
You got the radio on
You’re singing every song
I’m set on cruise control
I’m slowly losing hold
Of everything I got
You’re looking so damn hot

[Post-Chorus]
And I don’t know what road we’re on
Or where we’ve been
From staring at you girl
All I know is I don’t want this night to end

[Instrumental Break]

[Chorus]
You got your hands up
You’re rocking in my truck
You got the radio on
You’re singing every song
I’m set on cruise control
I’m slowly losing hold
Of everything I got
You’re looking so damn hot

[Post-Chorus]
And I don’t know what road we’re on
Or where we’ve been
From staring at you girl
All I know is I don’t want this night to end
I don’t want this night to end
No I don’t want this night to end"
