,Song Title,Artists,Producers,Genius ViewCount,Song Rank,Year,Lyrics
24,Drag Me Down,"('One Direction',)","['John Ryan', 'Julian Bunetta']",708442,65,2015,"[Verse 1: Harry]
I've got fire for a heart, I'm not scared of the dark
You've never seen it look so easy
I got a river for a soul, and baby, you're a boat
Baby, you're my only reason

[Pre-Chorus: Louis]
If I didn't have you there would be nothing left
The shell of a man who could never be his best
If I didn't have you, I'd never see the sun
You taught me how to be someone, yeah

[Chorus: Liam & Niall & (Louis) & Harry​]
All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down
All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down
(Nobody, nobody)
​Nobody can drag me down​
(Nobody, nobody)
​Nobody can drag me down​

[Verse 2: Niall]
I've got fire for a heart, I'm not scared of the dark
You've never seen it look so easy
I got a river for a soul, and baby, you're a boat
Baby, you're my only reason

[Pre-Chorus: Harry]
If I didn't have you there would be nothing left (Nothing left)
The shell of a man who could never be his best (Be his best)
If I didn't have you I'd never see the sun (See the sun)
You taught me how to be someone, yeah

[Chorus: Niall & Louis & (Harry) & ​Liam​]
All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down
Nobody, nobody
(Nobody can drag me down)
Nobody, nobody
(Nobody can drag me)
​All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down
All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down
Nobody, nobody
(Nobody can drag me down)
Nobody, nobody
(Nobody can drag me down)
Nobody, nobody
(Nobody can drag me down)
Nobody, nobody
(Nobody can drag me down)"
25,Earned It,"('The Weeknd',)",[],0,9,2015,
26,El Perdon,"('Nicky Jam', 'Enrique Iglesias')",['Saga WhiteBlack'],61395,96,2015,"[Verso 1:]
Dime si es verdad
Me dijeron que te estas casando
Tú no sabes como estoy sufriendo
Esto te lo tengo que decir

Cuéntame
Tu despedida para mí fue dura
Será que te llevó a la luna
Y yo no supe hacerlo así

[Pre-Coro:]
Te estaba buscando
Por las calles gritando
Esto me esta matando, oh no

Te estaba buscando
Por las calles gritando
Como un loco tomando

[Coro:]
Es que yo sin ti, y tú sin mí
Dime quién puede ser feliz
Esto no me gusta
Esto no me gusta

Es que yo sin ti, y tú sin mí
Dime quién puede ser feliz
Eso no me gusta
Eso no me gusta

[Verso 2:]
Vivir sin tí, no aguanto mas
Por eso vengo a decirte lo que siento
Estoy sufriendo la soledad

Y aunque tu padre no aprobó esta relación
Yo sigo insistiendo a pedirte perdón
Lo único que importa está en tu corazón

[Pre-Coro:]
Te estaba buscando
Por las calles gritando
Esto me esta matando, oh no

Te estaba buscando
Por las calles gritando
Como un loco tomando

[Coro:]
Es que yo sin ti, y tú sin mí
Dime quién puede ser feliz
Esto no me gusta
Esto no me gusta

Es que yo sin ti, y tú sin mí
Dime quién puede ser feliz
Eso no me gusta
Eso no me gusta

[Verso 3:]
Yo te juré a ti eterno amor
Y ahora otro te da calor
Cuando en las noches tienes frío, oh

Yo se que te parece mejor
Pero yo estoy en tu corazón
Y por eso pido perdón

[Coro:]
Es que yo sin ti, y tú sin mí
Dime quién puede ser feliz
Esto no me gusta
Esto no me gusta

Es que yo sin ti, y tú sin mí
Dime quién puede ser feliz
Esto no me gusta
Esto no me gusta

[Puente:]
Dicen que uno no sabe lo que tiene
Hasta que lo pierde, pero
Vale la pena luchar por lo que uno quiere
Y hacer el intento

N-I-C-K
Nicky Jam!
Saga White Black
(Y Te Pido Perdón!)"
27,Elastic Heart,"('Sia',)",['Diplo'],334297,52,2015,"[Verse 1]
And another one bites the dust
Oh, why can I not conquer love?
And I might have thought that we were one
Wanted to fight this war without weapons
And I wanted it, I wanted it bad
But there were so many red flags
Now another one bites the dust
Yeah, let's be clear, I'll trust no one

[Pre-Chorus]
You did not break me
I'm still fighting for peace

[Chorus]
I've got thick skin and an elastic heart
But your blade, it might be too sharp
I'm like a rubber band until you pull too hard
Yeah, I may snap and I move fast
But you won't see me fall apart
'Cause I've got an elastic heart

[Post-Chorus]
I've got an elastic heart
Yeah, I've got an elastic heart

[Verse 2]
And I will stay up through the night
Yeah, let's be clear, won't close my eyes
And I know that I can survive
I'll walk through fire to save my life
And I want it, I want my life so bad
I'm doin' everythin' I can
And another one bites the dust
It's hard to lose a chosen one

[Pre-Chorus]
You did not break me
I'm still fighting for peace

[Chorus]
I've got thick skin and an elastic heart
But your blade, it might be too sharp
I'm like a rubber band until you pull too hard
Yeah, I may snap and I move fast
But you won't see me fall apart
'Cause I've got an elastic heart

[Bridge]
Oh, oh oh oh oh oh, oh oh oh oh
Oh oh, oh oh
Oh, oh oh oh oh oh, oh oh oh oh
Oh oh, oh oh

[Chorus]
I've got thick skin and an elastic heart
But your blade, it might be too sharp
I'm like a rubber band until you pull too hard
Yeah, I may snap and I move fast
But you won't see me fall apart
'Cause I've got an elastic heart
I've got thick skin and an elastic heart
But your blade, it might be too sharp
I'm like a rubber band until you pull too hard
Yeah, I may snap and I move fast
But you won't see me fall apart
'Cause I've got an elastic heart
I've got an elastic heart"
28,Ex's & Oh's,"('Elle King',)",['Dave Bassett'],406344,73,2015,"[Verse 1]
Well, I had me a boy, turned him into a man
I showed him all the things that he didn't understand
Whoa, and then I let him go
Now, there's one in California who's been cursin' my name
'Cause I found me a better lover in the UK
Hey, hey, until I made my getaway

[Pre-Chorus 1]
One, two, three, they're gonna run back to me
Cause I'm the best baby that they never gotta keep
One, two, three, they're gonna run back to me
They always wanna come, but they never wanna leave

[Chorus 1]
Ex's and the oh, oh, oh's they haunt me
Like gho-o-osts they want me to make 'em oh, oh, oh
They won't let go
Ex's and oh's

[Verse 2]
I had a summer lover down in New Orleans
Kept him warm in the winter, left him frozen in the spring
My, my, how the seasons go by
I get high, and I love to get low
So the hearts keep breaking, and the heads just roll
You know that's how the story goes

[Pre-Chorus 1]
One, two, three, they're gonna run back to me
'Cause I'm the best baby that they never gotta keep
One, two, three, they're gonna run back to me
They always wanna come, but they never wanna leave

[Chorus 2]
Ex's and the oh, oh, oh's they haunt me
Like gho-o-osts they want me to make 'em oh, oh, oh
They won't let go
Ex's and the oh, oh, oh's they haunt me
Like gho-o-osts they want me to make 'em oh, oh, oh
They won't let go
Ex's and oh's

[Pre-Chorus 2]
One, two, three, they gonna run back to me
Climbing over mountains and a-sailing over seas
One, two, three, they gonna run back to me
They always wanna come, but they never wanna leave

[Chorus 2]
My ex’s and the oh, oh, oh’s they haunt me
Like gho-o-osts they want me to make ‘em oh, oh, oh
They won’t let go
Ex’s and the oh, oh, oh’s they haunt me
Like gho-o-osts they want me to make ‘em oh, oh, oh
They won’t let go
Ex’s and oh’s"
29,Fight Song,"('Rachel Platten',)",['Jon Levine'],520176,20,2015,"[Verse 1]
Like a small boat on the ocean
Sending big waves into motion
Like how a single word
Can make a heart open
I might only have one match
But I can make an explosion

[Pre-Chorus]
And all those things I didn't say
Wrecking balls inside my brain
I will scream them loud tonight
Can you hear my voice this time?

[Chorus]
This is my fight song
Take back my life song
Prove I'm alright song
My power's turned on
Starting right now, I'll be strong
I'll play my fight song
And I don't really care
If nobody else believes
'Cause I've still got
A lot of fight left in me

[Verse 2]
Losing friends and I'm chasing sleep
Everybody's worried about me
In too deep, say I'm in too deep (In too deep)
And it's been two years, I miss my home
But there's a fire burning in my bones
Still believe
Yeah, I still believe

[Pre-Chorus]
And all those things I didn't say
Wrecking balls inside my brain
I will scream them loud tonight
Can you hear my voice this time?

[Chorus]
This is my fight song
Take back my life song
Prove I'm alright song
My power's turned on
Starting right now, I'll be strong
I'll play my fight song
And I don't really care
If nobody else believes
'Cause I've still got
A lot of fight left in me
A lot of fight left in me

[Bridge]
Like a small boat on the ocean
Sending big waves into motion
Like how a single word
Can make a heart open
I might only have one match
But I can make an explosion

[Chorus]
This is my fight song (Hey!)
Take back my life song (Hey!)
Prove I'm alright song (Hey!)
My power’s turned on
Starting right now, I'll be strong (I'll be strong)
I'll play my fight song
And I don't really care
If nobody else believes
'Cause I've still got
A lot of fight left in me

[Outro]
No, I've still got a lot of fight left in me"
30,Flex,"('Rich Homie Quan',)",[],0,49,2015,
31,FourFiveSeconds,"('Rihanna', 'Kanye West', 'Paul McCartney')","['Kuk Harrell', 'David Longstreth', 'Paul McCartney', 'Noah Goldstein', 'Kanye West', 'MIKE DEAN', 'Dallas Austin']",1284522,42,2015,"[Verse 1: Rihanna]
I think I've had enough
I might get a little drunk
I say what's on my mind
I might do a little time
'Cause all of my kindness
Is taken for weakness

[Chorus: Rihanna]
Now I'm four, five seconds from wildin'
And we got three more days 'til Friday
I'm just tryna make it back home by Monday mornin'
I swear I wish somebody would tell me
Ooh, that's all I want

[Verse 2: Kanye West & Paul McCartney]
Woke up an optimist
Sun was shinin', I'm positive
We can run
Then I heard you was talkin' trash
I'm on a mystery
Hold me back, I'm 'bout to spaz

[Chorus: Rihanna & Kanye West]
Yeah, 'bout four, five seconds from wildin'
And we got three more days ‘til Friday
I’m tryna make it back home by Monday mornin'
I swear I wish somebody would try me
Ooh, that’s all I want

[Bridge: Rihanna]
And I know that you're up tonight
Thinkin', ""How could I be so selfish?""
But you called 'bout a thousand times
Wondering where I've been

Now I know that you're up tonight
Thinkin', ""How could I be so reckless?""
But I just can't apologize
I hope you can understand, yeah

[Verse 3: Kanye West with Rihanna]
If I go to jail tonight
Promise you'll pay my bail
See they want to buy my pride
But that just ain't up for sale
See all of my kindness (mhm)
Is taken for weakness

[Chorus: Rihanna & Kanye West]
Now I'm four, five seconds from wildin'
And we got three more days 'til Friday
I'm tryna make it back home by Monday mornin'
I swear I wish somebody would tell me
Ooh, that's all I want

Four, five seconds from wildin'
And we got three more days 'til Friday
Just tryna make it back home by Monday mornin'
I swear I wish somebody would tell me
'Cause that's all I want

[Video directed by Inez and Vinoodh]"
32,G.D.F.R.,"('Flo Rida', 'Sage The Gemini', 'Lookas')","['Lucas Rego', 'Miles Beard', 'Andrew Cedar', 'DJ Frank E']",163218,32,2015,"[Chorus: Sage the Gemini & Flo Rida]
I know what you came here to see
If you're a freak, then you comin' home with me
And I know what you came here to do
Now bust it open, let me see you get loose
It's goin' down for real
It's goin' down for real
It's goin' down for real

[Verse 1: Flo Rida]
Yo' girl just kissed a girl, I do bi chicks
Shake for a sheik, I'm throwin' these Emirates in the sky
Spendin' this As-salamu alaykum, peace to M-O-N-E-Y
I love my beaches, south beaches, surfboard in high tide
I could just roll up 'cause I'm swole up
So that birthday cake get the cobra
Bugatti for real, I'm cold, bruh
That auto-biography rover
Got the key to my city, it's over
It's no thots, only Anna Kournikova's
I set records, ratchets hol' up (I set records, ratchets hol' up)

[Chorus: Sage the Gemini & Flo Rida]
I know what you came here to see
If you're a freak, then you comin' home with me
And I know what you came here to do
Now bust it open, let me see you get loose
It's goin' down for real
It's goin' down for real
It's goin' down for real

[Verse 2: Sage the Gemini]
(And they already know me)
It's going down further than femurs
Girls get wetter than Katrina
Yeah, my girl, you've never seen her
'Cause my tints by limousines
My touch say it's the Midas
We the plus, your man a minus
My team blowin' on that slam
Make you cough-cough, that's Bronchitis
Put your hands up, oh
It's a stick up, no more makeup
Get that ass on the floor
Ladies, put your lipstick up
Double entendre, double entendre
While you're hatin', I get money
Then I double up tonkers

[Chorus: Sage the Gemini & Flo Rida]
I know what you came here to see
If you're a freak, then you comin' home with me
And I know what you came here to do
Now bust it open, let me see you get loose
It's goin' down for real
It's goin' down for real
It's goin' down for real
It's goin' down for real
It's goin' down for real

[Bridge: Flo Rida]
Lift it, drop it, shake it, pop it
Lift it, drop it, shake it, pop it
Lift it, drop it, shake it, pop it
Lift it, drop it, shake it

[Outro: Flo Rida]
It's goin' down for real
It's goin' down for real
It's goin' down for real
It's goin' down for real
It's goin' down for real"
33,Ghost,"('Ella Henderson',)","['Noel Zancanella', 'Ryan Tedder']",85415,93,2015,"[Chorus]
I keep going to the river to pray
'Cause I need something that can wash out the pain
And at most, I'm sleeping all these demons away
But your ghost, the ghost of you
It keeps me awake

[Verse 1]
My friends had you figured out
Yeah they saw what's inside of you
You tried hiding another you
But your evil was coming through
These eyes sitting on the wall
They watch every move I make
Bright light living in the shade
Your cold heart makes my spirit shake

[Pre-Chorus]
I had to go through hell to prove I'm not insane
Had to meet the devil just to know his name
And that's when my love was burning
Yeah it's still burning

[Chorus]
I keep going to the river to pray
'Cause I need something that can wash out the pain
And at most, I'm sleeping all these demons away
But your ghost, the ghost of you
It keeps me awake
I keep going to the river to pray
'Cause I need something that can wash out the pain
And at most, I'm sleeping all these demons away
But your ghost, the ghost of you
It keeps me awake

[Verse 2]
Each time that I think you go
I turn around and you're creeping in
And I let you under my skin
'Cause I love living innocent
Oh, you never told me
True love was gonna hurt
True pain I don't deserve
Truth is that I never learned

[Chorus]
I keep going to the river to pray
'Cause I need something that can wash out the pain
And at most, I'm sleeping all these demons away
But your ghost, the ghost of you
It keeps me awake
I keep going to the river to pray
'Cause I need something that can wash out the pain
And at most, I'm sleeping all these demons away
But your ghost, the ghost of you
It keeps me awake

[Bridge]
Give up the ghost, give up the ghost
Give up the ghost, stop the haunting baby
Give up the ghost, give up the ghost
Give up the ghost, no more haunting baby
I keep going to the river...

[Chorus]
I keep going to the river to pray
'Cause I need something that can wash out the pain
And at most, I'm sleeping all these demons away
But your ghost, the ghost of you
It keeps me awake
I keep going to the river to pray
'Cause I need something that can wash out the pain
And at most, I'm sleeping all these demons away
But your ghost, the ghost of you
It keeps me awake"
34,Girl Crush,"('Little Big Town',)",['Jay Joyce'],157624,63,2015,"[Verse 1]
I gotta girl crush, hate to admit it but
I gotta heart rush, ain’t slowin’ down
I got it real bad, want everything she has
That smile and the midnight laugh she’s givin’ you now

[Chorus]
I wanna taste her lips, yeah, ‘cause they taste like you
I wanna drown myself in a bottle of her perfume
I want her long blonde hair, I want her magic touch
Yeah, ‘cause maybe then, you’d want me just as much
I gotta girl crush, I gotta girl crush

[Verse 2]
I don’t get no sleep, I don’t get no peace
Thinkin’ about her under your bed sheets
The way that she’s whisperin’, the way that she’s pullin’ you in
Lord knows I’ve tried, I can’t get her off my mind

[Chorus]
I wanna taste her lips, yeah, ‘cause they taste like you
I wanna drown myself in a bottle of her perfume
I want her long blonde hair, I want her magic touch
Yeah, ‘cause maybe then, you’d want me just as much
I gotta girl crush, I gotta girl crush

I gotta girl crush, hate to admit it but
I gotta heart rush, it ain’t slowin’ down"
35,Good For You,"('Selena Gomez', 'A$AP Rocky')","['Hit-Boy', 'Nick Monson', 'Rock Mafia']",638738,27,2015,"[Produced by Hit-Boy, Nick Monson, & Rock Mafia]
[Written by Julia Michaels, Justin Tranter, Selena Gomez, and A$AP Rocky]

[Verse 1: Selena Gomez]
I'm on my 14 carats
I'm 14 carat
Doing it up like Midas
Now you say I got a touch
So good, so good
Make you never wanna leave
So don't, so don't

[Pre-Chorus: Selena Gomez]
Gonna wear that dress you like, skin-tight
Do my hair up real, real nice
And syncopate my skin to your heart beating

[Chorus: Selena Gomez]
Cause I just wanna look good for you, good for you
I just wanna look good for you, good for you
Let me show you how proud I am to be yours
Leave this dress a mess on the floor
And still look good for you, good for you

[Verse 2: Selena Gomez]
I'm on my marquise diamonds
I'm a marquise diamond
Could even make that Tiffany jealous
You say I give it to you hard
So bad, so bad
Make you never wanna leave
I won't, I won't

[Pre-Chorus: Selena Gomez]
Gonna wear that dress you like, skin-tight
Do my hair up real, real nice
And syncopate my skin to how you're breathing

[Chorus: Selena Gomez]
Cause I just wanna look good for you, good for you
I just wanna look good for you, good for you
Let me show you how proud I am to be yours
Leave this dress a mess on the floor
And still look good for you, good for you

[Bridge: Selena Gomez]
Trust me, I can take you there
Trust me, I can take you there
Trust me, I, trust me, I, trust me, I

[Verse 3: A$AP Rocky]
Hold on, take a minute, love
Cause I ain't trying to fuck your image up
Like we mess around in triple cuffs
Stumble 'round town, pull your zipper up
Pants sag like I don't give a
I ain't trying to fuck your business up
And I ain't trying to get you into stuff
But the way you touchin' on me in the club
Rubbin' on my miniature
John Hancock, fuck the signature
Any time I hit it, know she finna fall through
And every time we get up, always end up on the news
Ain't worried bout no press and ain't worried bout the next bitch
They love the way you dress and ain't got shit up on you
Jackpot, hit the jackpot
Just met a bad bitch without the ass shots
You look good, girl, you know you did good, don't you?
You look good, girl, bet it feel good, don't it?

[Chorus: Selena Gomez]
Cause I just wanna look good for you, good for you
Baby, let me be good to you, good to you
Let me show you how proud I am to be yours
Leave this dress a mess on the floor
And still look good for you, good for you

[Outro: Selena Gomez]
Trust me, I, trust me, I, trust me, I"
36,Habits,"('Tove Lo',)",[],0,77,2015,
37,Heartbeat Song,"('Kelly Clarkson',)","['Jason Halbert', 'Greg Kurstin']",29430,91,2015,"[Intro]
This is my heartbeat song and I'm gonna play it
Been so long, I forgot how to turn it
Up, up, up, up all night long
Oh, up, up all night long

[Verse 1]
You, where the hell did you come from?
You're a different, different kind of fun
And I'm so used to feeling numb
Now I've got pins and needles on my tongue
Anticipating what's to come
Like a finger on a loaded gun

[Pre-Chorus 1]
I can feel it rising
Temperature inside me
Haven't felt it for a lifetime

[Chorus]
This is my heartbeat song and I'm gonna play it
Been so long, I forgot how to turn it
Up, up, up, up all night long
Oh, up, up all night long
This is my heartbeat song and I'm gonna play it
Turned it on, but I know you can take it
Up, up, up, up all night long
Oh, up, up all night long (All night long)

[Verse 2]
I, I wasn't even gonna go out
But I never would've had a doubt
If I'd have known where I'd be now

[Pre-Chorus 2]
Your hands on my hips
And my kiss on your lips
Oh, I could do this for a lifetime

[Chorus]
This is my heartbeat song and I'm gonna play it
Been so long, I forgot how to turn it
Up, up, up, up all night long
Oh, up, up all night long
This is my heartbeat song and I'm gonna play it
Turned it on, but I know you can take it
Up, up, up, up all night long
Oh, up, up all night long, all night long

[Bridge]
Until tonight, I only dreamed about you
I can't believe I've ever breathed without you
Baby, you make me feel alive and brand new
Bring it one more time (One more time)

[Chorus]
This is my heartbeat song and I'm gonna play it
Been so long, I forgot how to turn it
Up, up, up, up all night long
Oh, up, up all night long
This is my heartbeat song and I'm gonna play it
Turned it on, but I know you can take it
Up, up, up, up all night long
Oh, up, up all night long, all night long
This is my heartbeat song and I'm gonna play it
Been so long, I forgot how to turn it
Up, up, up, up all night long
Oh, up, up all night long
This is my heartbeat song and I'm gonna play it
Turned it on, but I know you can take it
Up, up, up, up all night long
Oh, up, up all night long"
38,Hello,"('Adele',)",['Greg Kurstin'],4772725,35,2015,"[Verse 1]
Hello, it's me
I was wondering if after all these years you'd like to meet
To go over everything
They say that time's supposed to heal ya, but I ain't done much healing
Hello, can you hear me?
I'm in California dreaming about who we used to be
When we were younger and free
I've forgotten how it felt before the world fell at our feet

[Pre-Chorus]
There's such a difference between us
And a million miles

[Chorus]
Hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside
At least, I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

[Verse 2]
Hello, how are you?
It's so typical of me to talk about myself, I'm sorry
I hope that you're well
Did you ever make it out of that town where nothing ever happened?

[Pre-Chorus]
It's no secret that the both of us
Are running out of time

[Chorus]
So hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside
At least, I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

[Bridge]
(Highs, highs, highs, highs, lows, lows, lows, lows)
Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows)
Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows)
Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows)
Anymore

[Chorus]
Hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside
At least, I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

[Produced by Greg Kurstin]
[Music Video]"
39,Here,"('Alessia Cara',)","['Pop & Oak', 'Sebastian Kole']",1587549,94,2015,"[Written by Alessia Cara & Sebastian Kole]
[Produced by Pop & Oak and Sebastian Kole]

[Intro]
I guess right now you've got the last laugh

[Verse 1]
I'm sorry if I seem uninterested
Or I'm not listenin', or, I'm indifferent
Truly I ain't got no business here
But since my friends are here, I just came to kick it
But really I would rather be at home all by myself
Not in this room
With people who don't even care about my well-being
I don't dance, don't ask, I don't need a boyfriend
So you can, go back, please enjoy your party
I'll be here
Somewhere in the corner
Under clouds of marijuana
With this boy who's hollering
I can hardly hear
Over this music I don't listen to
And I don't wanna get with you
So tell my friends that I'll be over here

[Chorus]
Oh-oh-oh here, oh-oh-oh here
Oh I ask myself, what am I doin' here?
Oh-oh-oh here, oh-oh-oh here
And I can't wait 'til we can break up out of here

[Verse 2]
Excuse me if I seem a little unimpressed with this
An anti-social pessimist, but usually I don't mess with this
And I know you mean only the best
And your intentions aren't to bother me
But honestly I'd rather be
Somewhere with my people
We can kick it and just listen to
Some music with a message, like we usually do
And we'll discuss our big dreams
How we plan to take over the planet
So pardon my manners
I hope you'll understand that I'll be here
Not there in the kitchen
With the girl who's always gossiping about her friends
So tell them I'll be here
Right next to the boy who's throwin' up
Cause he can't take what's in his cup no more
Oh God why am I here?

[Chorus]
Oh-oh-oh here, oh-oh-oh here
Oh I ask myself, what am I doin' here?
Oh-oh-oh here, oh-oh-oh here
And I can't wait 'til we can break up out of here

[Bridge]
Hours later congregatin' next to the refrigerator
Some girl talkin' 'bout her haters, she ain't got none
How did it ever come to this? I shoulda never come to this
So holla at me, I'll be in the car when you're done
I'm stand-offish, don't want what you're offerin'
And I'm done talkin', awfully sad it had to be that way
So tell my people when they're ready that I'm ready
And I'm standin' by the TV with my beanie low
Yo I'll be over here

[Chorus]
Oh-oh-oh here, oh-oh-oh here
Oh I ask myself, what am I doin' here?
Oh-oh-oh here, oh-oh-oh here
And I can't wait 'til we can break up out of here"
40,Hey Mama,"('David Guetta', 'Nicki Minaj', 'Bebe Rexha', 'Afrojack')","['Giorgio Tuinfort', 'Afrojack', 'David Guetta']",371009,31,2015,"[Intro: Alan Lomax]
Be my woman, girl, I'll be your man
Be my woman, girl, I'll be your man

[Verse 1: Nicki Minaj]
Yes, I'll be your woman, yes, I'll be your baby
Yes, I'll be whatever that you tell me when you're ready
Yes, I'll be your girl, forever your lady
You ain't ever gotta worry, I'm down for you baby

[Pre-Chorus: Nicki Minaj]
Best believe that, when you need that
I'll provide that, you will always have it
I'll be on deck, keep it in check
When you need that, I'mma let you have it

[Chorus: Bebe Rexha]
Beating my drum like, dum di di day
I like the dirty rhythm you play
I wanna hear you calling my name
Like, hey mama, mama, hey mama, ma
Banging the drum like, dum di di day
I know you want it in the worst way
I wanna hear you calling my name
Like, hey mama, mama, hey mama, ma

[Post-Chorus: Alan Lomax]
Be my woman, girl, I'll be your man
Be my woman, girl, I'll be your man

[Verse 2: Nicki Minaj]
Yes I do the cooking, yes I do the cleaning
Plus I keep the na-na real sweet, for your eating
Yes you be the boss, and yes I be respecting
Whatever that you tell me, cause it's game you be spitting

[Pre-Chorus: Nicki Minaj]
Best believe that, when you need that
I'll provide that, you will always have it
I'll be on deck, keep it in check
When you need that, I'mma let you have it

[Chorus: Bebe Rexha]
Beating my drum like, dum di di day
I like the dirty rhythm you play
I wanna hear you calling my name
Like, hey mama, mama, hey mama, ma
Banging the drum like, dum di di day
I know you want it in the worst way
I wanna hear you calling my name
Like, hey mama, mama, hey mama, ma

[Post-Chorus: Alan Lomax]
Be my woman, girl, I'll be your man
Be my woman, girl, I'll be your man

[Verse 3: Nicki Minaj]
Whole crew got the juice, yo' dick game the truth
My screams is the proof, them other dudes get the deuce
When I speed in the coupe, leaving this interview
It ain't nothin' new, I been fuckin' with you
None of them bitches ain't taking you, just tell them to make a U
Huh, that how it be, I come first like debuts, huh
So baby when you need that, give me that word
I'm no good, I'll be bad for my baby

[Bridge: Nicki Minaj]
So I make sure that he's getting his share
So I make sure that his baby take care
So I make sure I'm on my toes, on my knees
Keep him pleased, rub him down, be a lady and a freak, oh

[Chorus: Bebe Rexha]
Beating my drum like, dum di di day
I like the dirty rhythm you play
I wanna hear you calling my name
Like, hey mama, mama, hey mama, ma
Banging the drum like, dum di di day
I know you want it in the worst way
I wanna hear you calling my name
Like, hey mama, mama, hey mama, ma

[Post-Chorus: Alan Lomax]
Be my woman, girl, I'll be your man
Be my woman, girl, I'll be your man"
41,Hit The Quan,"('iLoveMemphis',)",['Buck Nasty'],1374892,83,2015,"[Produced by Buck Nasty]

[Intro]
I finna, I finna, finna show you how to

[Chorus]
Hit the Quan, hit the Quan, hit the Quan, hit the Quan
I said get down low and swing your arm
I said get down low and hit the Quan
I'm finna show you how to
Hit the Quan, hit the Quan, hit the Quan, hit the Quan
I said get down low and swing your arm
I said get down low and hit the Quan

[Verse 1]
I paper chase then vanish
Hit the Quan on her, make her boyfriend panic
IHeartMemphis, but I also love dancing
I done took off on 'em, I don't plan on landing
I call shots just do it like Nike
No FaceTime, but the people want to Skype me
If I do time, then who would really write me?
I stay on y'all mind but, “Oh, I think they like me”
Clean pair of sneaks with a designer belt
Please watch your step, 'cause I'm feeling myself
Throw a flag on the play, man somebody get the ref
Go, ""Blah la la la low,"" man, somebody get some help
Pulled up on the block

[Chorus]
Hit the Quan, hit the Quan, hit the Quan, hit the Quan
I said get down low and swing your arm
I said get down low and hit the Quan
I'm finna show you how to
Hit the Quan, hit the Quan, hit the Quan, hit the Quan
I said get down low and swing your arm
I said get down low and hit the Quan

[Verse 2]
Pull up on the block and do the dance like crazy
This chick is hella hot, but I know this chick crazy
If I think she not, then that makes me crazy
We are both thots so we are both are crazy
Flexing always on my agenda
Your whole team rats, your CEO is Master Splinter
'Bout to hit the Quan and turn that girl into a member
Now my whole team flexing, I think we got a winner
People want to dap it up but they can't get none from me
I went to jail and snap it up, at least I had bum money
People wanna walk around me tryna steal my lingo
Just make sure when you talk about me you say he's doing his thing though

[Chorus]
Hit the Quan, hit the Quan, hit the Quan, hit the Quan
I said get down low and swing your arm
I said get down low and hit the Quan
I'm finna show you how to
Hit the Quan, hit the Quan, hit the Quan, hit the Quan
I said get down low and swing your arm
I said get down low and hit the Quan"
