,Song Title,Artists,Producers,Genius ViewCount,Song Rank,Year,Lyrics
24,Do You Remember,"('Jay Sean', 'Sean Paul', 'Lil Jon')",['Lil Jon'],23541,53,2010,"[Verse 1: Jay Sean]
Hey, Jay Sean, Sean Paul
Yeah, Lil Jon
This one right here is for all the ladies
Ladies, who want to take it back
Holler at them Jay

I've been thinking about you
And how we used to be
Back when, it didn't have to end
We can start again

[Hook: Jay Sean & Lil Jon]
There's nothing left to say
Don't waste another day
Just you and me tonight
Everything will be okay

If it's alright with you
Then it's alright with me
Baby let's take this time
Let's make new memories

Do you remember
Do you remember
Do you remember
All of the times we had
Do you remember
Do you remember
Do you remember
All of the times we had
Let's bring it back, ohhhh
Let's bring it back, ohhhh
Let's bring it back, ohhhh
Let's bring it back, ohhhh
Let's bring it back, ohhhh

[Lil Jon]
Yo Jay, sing to these ladies

[Verse 2: Jay Sean]
So long, since you've been, missing
It's good to see you again
How you, how ya doin'
And how about me, don't let this happen again

[Hook: Jay Sean & Lil Jon]
There's nothing left to say
Don't waste another day
Just you and me tonight
Everything will be okay

If it's alright with you
Then it's alright with me
Baby let's take this time
Let's make new memories

Do you remember
Do you remember
Do you remember
All of the times we had
Do you remember
Do you remember
Do you remember
All of the times we had
Let's bring it back, ohhhh
Let's bring it back, ohhhh
Let's bring it back, ohhhh
Let's bring it back, ohhhh
Let's bring it back, ohhhh

[Verse 3: Sean Paul]
Yo ay girl yo bring it back to the time when you and me had just begun
When I was still your number one
Well it might seem far-fetched baby girl but it can't be done
I've got this feeling fire blazing and it's hot just like the sun
Know you feel it too my girl just freeze up may the good vibes run ...
Girl take a sip of the champange take a lil trip down my lane my girl
While you now every night you'll feel alright look I tell you dis girl atta my world
Don't change I'mma na Rearange Ay girl I'mma tell you straight dis atta my world
How many years do you want come kiss dis I know you miss this
That's what I heard that's what I heard that's what I heard word girl

[Hook: Jay Sean & Lil Jon]
There's nothing left to say
Don't waste another day
Just you and me tonight
Everything will be okay

If it's alright with you
Then it's alright with me
Baby let's take this time
Let's make new memories

Do you remember
Do you remember
Do you remember
All of the times we had
Do you remember
Do you remember
Do you remember
All of the times we had
Let's bring it back, ohhhh
Let's bring it back, ohhhh
Let's bring it back, ohhhh
Let's bring it back, ohhhh
Let's bring it back, ohhhh"
25,Down,"('Jay Sean', 'Lil Wayne')","['Bobby Bass (USA)', 'J-Remy', 'Orange Factory Music']",140256,41,2010,"[Intro: Jay Sean]
Baby, are you down, down, down, down, down? (down, down)
Even if the sky is falling down (down, down)

[Verse 1: Jay Sean]
You oughta know
Tonight is the night to let it go
Put on a show
I wanna see how you lose control

[Bridge: Jay Sean]
So leave it behind
'Cause we have a night to get away
So come on and fly with me
As we make our great escape

[Refrain: Jay Sean]
So baby, don't worry
You are my only
You won't be lonely
Even if the sky is falling down
You'll be my only
No need to worry
Baby, are you down, down, down, down, down? (down, down)
Baby, are you down, down, down, down, down? (down, down)
Even if the sky is falling down

[Verse 2: Jay Sean]
Just let it be
Come on and bring your body next to me
I'll take you away-ay
Turn this place into our private getaway

[Bridge: Jay Sean]
So leave it behind
'Cause we have a night to get away
So come on and fly with me
As we make our great escape
So why don't we run away?

[Refrain: Jay Sean]
So baby, don't worry
You are my only
You won't be lonely
Even if the sky is falling down
You'll be my only
No need to worry
Baby, are you down, down, down, down, down? (down, down)
Baby, are you down, down, down, down, down? (down, down)
Even if the sky is falling down

[Verse 3: Lil Wayne]
Down, like she supposed to be, she gets down low for me
Down like her temperature, 'cause to me she zero degree
She cold, over-freeze, I got that girl from overseas
Now she my Miss America, now can I be her soldier, please?
I'm fightin' for this girl on the battlefield of love
Don't it look like baby cupid sending arrows from above?
Don't you ever leave the side of me, indefinitely, not probably
And honestly, I'm down like the economy
Yeah!!

[Refrain: Jay Sean & Lil Wayne]
Baby, don't worry
You are my only
You won't be lonely (Whoa!)
Even if the sky is falling down
You'll be my only
No need to worry
Baby, are you down, down, down, down, down? (If the sky is falling down)
(Down, down) Down-down, down-down
Baby, are you down, down, down, down, down?
(Down, down) down, down?
Even if the sky is falling down"
26,Dynamite,"('Taio Cruz',)","['benny blanco', 'Dr. Luke']",91269,9,2010,"[Verse 1]
I came to dance, dance, dance, dance (Yeah)
I hit the floor 'cause that's my plans, plans, plans, plans (Yeah)
I'm wearing all my favorite brands, brands, brands, brands (Yeah)
Give me some space for both my hands, hands, hands, hands, yeah, yeah

[Pre-Chorus]
Yeah, yeah
'Cause it goes on and on and on
And it goes on and on and on, yeah

[Chorus]
I throw my hands up in the air sometimes
Sayin' ""Ayo, gotta let go""
I wanna celebrate and live my life
Sayin' ""Ayo, baby, let's go""
'Cause we gon' rock this club
We gon' go all night
We gon' light it up
Like it's dynamite
'Cause I told you once
Now I told you twice
We gon' light it up
Like it's dynamite

[Verse 2]
I came to move, move, move, move (Yeah)
Get out the way of me and my crew, crew, crew, crew (Yeah)
I’m in the club so I’m gonna do, do, do, do (Yeah)
Just what the fuck, came here to do, do, do, do (Yeah)

[Pre-Chorus]
Yeah, yeah
'Cause it goes on and on and on
And it goes on and on and on, yeah

[Chorus]
I throw my hands up in the air sometimes
Sayin' ""Ayo, gotta let go""
I wanna celebrate and live my life
Sayin' ""Ayo, baby, let's go""
'Cause we gon' rock this club
We gon' go all night
We gon' light it up
Like it's dynamite
'Cause I told you once
Now I told you twice
We gon' light it up
Like it's dynamite

[Bridge]
I'm gonna take it all, I
I'm gonna be the last one standing
Higher overall, I
I'm gonna be the last one landing
'Cause I, I, I believe it
And I, I, I, I just want it all
I just want it all
I'm gonna put my hands in the air
Hands, hands in the air
Put yo' hands in the air

[Chorus]
I throw my hands up in the air sometimes
Sayin' ""Ayo, gotta let go""
I wanna celebrate and live my life
Sayin' ""Ayo, baby, let's go""
'Cause we gon' rock this club
We gon' go all night
We gon' light it up
Like it's dynamite
'Cause I told you once
Now I told you twice
We gon' light it up
Like it's dynamite"
27,Eenie Meenie,"('Sean Kingston', 'Justin Bieber')","['Kuk Harrell', 'Steve “Ill Rock” Siravo', 'Greg Ogan', 'benny blanco']",58835,89,2010,"[Intro: Sean Kingston]
Eenie meenie miney mo
Catch a bad chick by her toe
If she holla let her go

[Verse 1: Sean Kingston]
She's indecisive, she can't decide
She keeps on looking from left to right
Girl, come a bit closer, look in my eyes
Searching is so wrong, I'm Mr. Right

[Pre-Chorus: Sean Kingston]
You seem like the type to love 'em and leave 'em
And disappear right after this song
So give me the night to show you, hold you
Don't leave me out here dancing alone

[Chorus: Sean Kingston]
You can't make up your mind, mind, mind, mind, mind
Please don't waste my time, time, time, time, time
I'm not tryna rewind, wind, wind, wind, wind
I wish our hearts could come together as one
Cause shorty is a eenie meenie miney mo lover
Shorty is a eenie meenie miney mo lover
Shorty is a eenie meenie miney mo lover
Shorty is a eenie meenie miney mo lover, oh

[Verse 2: Justin Bieber]
Let me show you what you're missing, paradise
With me you're winning girl, you don't have to roll the dice
Tell me what you're really here for
Them other guys? I can see right through ya

[Pre-Chorus: Justin Bieber]
You seem like the type to love 'em and leave 'em
And disappear right after the song
So give me the night to show you, hold you
Don't leave me out here dancing alone

[Chorus: Justin Bieber]
Can't make up your mind, mind, mind, mind, mind
Please don't waste my time, time, time, time, time
Not tryna rewind, wind, wind, wind, wind
I wish our hearts could come together as one
Cause shorty is a eenie meenie miney mo lover
Shorty is a eenie meenie miney mo lover
Shorty is a eenie meenie miney mo lover
Shorty is a eenie meenie miney mo lover, oh

[Bridge: Sean Kingston & Justin Bieber]
Eenie meenie miney moe, catch a bad chick by her toe
If she holla, if, if, if she holla let her go
Eenie meenie miney moe, catch a bad chick by her toe
If she holla, la, la, la she holla let her go
Shorty is a eenie meenie miney mo lover
Shorty is a eenie meenie miney mo lover
Shorty is a eenie meenie miney mo lover
Shorty is a eenie meenie miney mo lover

[Chorus: Sean Kingston & Justin Bieber]
You can't make up your mind, mind, mind, mind, mind
Please don't waste my time, time, time, time, time
I'm not tryna rewind, wind, wind, wind, wind
I wish our hearts could come together as one
Cause shorty is a eenie meenie miney mo lover
Shorty is a eenie meenie miney mo lover
Shorty is a eenie meenie miney mo lover
Shorty is a eenie meenie miney mo lover"
28,Empire State Of Mind,"('Jay-Z + Alicia Keys',)",[],0,21,2010,
29,Find Your Love,"('Drake',)","['Kanye West', 'Jeff Bhasker', 'No I.D.']",303090,32,2010,"[Verse 1]
I'm more than just an option (Hey, hey, hey)
Refuse to be forgotten (Hey, hey, hey)
I took a chance with my heart (Hey, hey, hey)
And I feel it taking over

[Chorus]
I better find your loving, I better find your heart
I better find your loving, I better find your heart
I better find your loving, I better find your heart
I bet if I give all my love then nothing's gonna tear us apart

[Verse 2]
I'm more than just a number (Hey, hey, hey)
I doubt you'll find another (Hey, hey, hey)
So every single summer (Hey, hey, hey)
I'll be the one that you'll remember and—

[Chorus]
I better find your loving, I better find your heart
I better find your loving, I better find your heart
I better find your loving, I better find your heart
I bet if I give all my love then nothing's gonna tear us apart

[Verse 3]
It's more than just a mission (Hey, hey, hey)
You hear, but you don't listen (Hey, hey, hey)
You better pay attention (Hey, hey, hey)
And get what you've been missing

[Chorus]
I better find your loving, I better find your heart
I better find your loving, I better find your heart
I better find your loving, I better find your heart
I bet if I give all my love then nothing's gonna tear us apart

[Bridge]
Too many times I've been wrong
I guess being right takes too long
I'm done waiting, there's nothing left to do
But give all I have to you and

[Chorus]
I better find your loving, I better find your heart
I better find your loving
I bet if I give all my love then nothing's gonna tear us apart
I bet if I give all my love then nothing's gonna tear us apart"
30,Fireflies,"('Owl City',)","['Matthew Thiessen', 'Adam Young']",531924,30,2010,"[Verse 1]
You would not believe your eyes
If ten million fireflies
Lit up the world as I fell asleep
'Cause they'd fill the open air
And leave teardrops everywhere
You'd think me rude but I would just stand and stare

[Chorus]
I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems

[Verse 2]
'Cause I'd get a thousand hugs
From ten thousand lightning bugs
As they tried to teach me how to dance
A foxtrot above my head
A sock hop beneath my bed
The disco ball is just hanging by a thread

[Chorus]
I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems (When I fall asleep)

[Bridge]
Leave my door open just a crack
(Please take me away from here)
'Cause I feel like such an insomniac
(Please take me away from here)
Why do I tire of counting sheep?
(Please take me away from here)
When I'm far too tired to fall asleep (Haha)

[Verse 3]
To ten million fireflies
I'm weird 'cause I hate goodbyes
I got misty eyes as they said farewell (Said farewell)
But I'll know where several are
If my dreams get real bizarre
'Cause I saved a few and I keep them in a jar (Jar, jar, jar)

[Chorus (Extended)]
I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems (When I fall asleep)
I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems (When I fall asleep)
I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
Because my dreams are bursting at the seams"
31,Forever,"('Drake', 'Kanye West', 'Lil Wayne', 'Eminem')",['Boi-1da'],1716953,71,2010,"[Chorus: Drake]
It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, ever, mane, ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, ever, mane, ever, mane

[Verse 1: Drake]
Last name Ever, first name Greatest
Like a sprained ankle, boy, I ain't nothin' to play with
Started off local, but thanks to all the haters
I know G-IV pilots on a first name basis
In your city, faded off the brown, Nino
She insist she got more class, we know
Swimmin' in the money, come and find me, Nemo
If I was at the club, you know I balled, chemo
Dropped the mixtape, that shit sounded like an album
Who'd have thought a countrywide tour'd be the outcome?
Labels want my name beside a X, like Malcolm
Everybody got a deal, I did it without one
Yeah, nigga, I'm about my business
Killin' all these rappers, you would swear I had a hit list
Everyone who doubted me is askin' for forgiveness
If you ain't been a part of it, at least you got to witness, bitches

[Chorus: Drake]
It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, ever, mane, ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, ever, mane, ever, mane

[Verse 2: Kanye West]
Ever-ever, Mr. West is in the buildin'
Ain't no question who about to kill 'em
I used to have hood dreams, big fame, big chains
I stuck my dick inside this life until that bitch came
And went hard all fall like the ball teams
Just so I can make it rain all spring
Y'all seen my story, my glory
I had raped the game young, you can call it statutory
When a nigga blow up they gonna build statues for me
Old money, Benjamin Button, ""What?"" nothin'
Now it's super bad chicks givin' me McLovin
You would think I ran the world like Michelle's husband
You would think these niggas know me when they really doesn't
Like they was down with the old me, no you fuckin' wasn't
Um, you're such a fuckin' loser
He ain't even go to class, Bueller
Trade the Grammy plaques just to have my granny back
Remember she had that bad hip like a fanny pack?
Chasin' the stardom will turn you to a maniac
All the way in Hollywood and I can't even act
They pull the cameras out and goddamn, he snap
I used to want this thing forever, y'all can have it back

[Chorus: Drake]
It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, ever, mane, ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, ever, mane, ever, mane

[Verse 3: Lil Wayne]
Okay, hello, it's the Martian, Space Jam Jordans
I want this shit forever, wake up and smell the garden
Fresher than the harvest, step up to the target
If I had one guess, then I guess I'm just New Orleans
And I will never stop like I'm runnin' from the cops
Hop up in my car and told my chauffeur, ""To the top""
Life is such a fuckin' roller coaster, then it drops
But what should I scream for? This is my theme park
My mind shine even when my thoughts seem dark
Pistol on my side, you don't wanna hear that thing talk
Let the king talk, check the price and pay attention
Lil Wayne, that's what they gotta say or mention
I'm like Nevada in the middle of the summer
I'm restin' in the lead, I need a pillow and a cover
Shh, my foot's sleepin' on the gas
No brake pads, no such thing as last, uh

[Chorus: Drake]
It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, ever, mane, ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, ever, mane, ever, mane

[Verse 4: Eminem]
There they go, packin' stadiums as Shady spits his flow
Nuts they go, Macadamian, they go so ballistic, whoa
He can make them look like bozos
He's wonderin' if he should spit this slow, fuck no
Go for broke, his cup just runneth over, oh no
He ain't had him a buzz like this
Since the last time that he overdosed
They been waitin' patiently for Pinocchio to poke his nose
Back into the game and they know
Rap will never be the same as befo'
Bashin' in the brains of these hoes
And establishin' a name as he goes
The passion in the flame is ignited
You can't put it out once we light it
This shit is exactly what the fuck
That I'm talkin' about when we riot
You dealin' with a few true villains
Who stand inside of a booth, truth-spillin'
And spit true feelings until our tooth fillings
Come flyin' up out of our mouths, now, rewind it
Payback, motherfucker
For the way that you doubted me, how's it taste?
When I slap the taste outta your mouth
With the bass so loud that it shakes the place
I'm Hannibal Lecter, so just in case you're thinkin' of savin' face
You ain't gonna have no face to save
By the time I'm through with this place, so Drake

[Chorus: Drake]
It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, ever, mane, ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, ever, mane, ever, mane"
32,Hard,"('Rihanna', 'Jeezy')","['Makeba Riddick', 'Tricky Stewart', 'The-Dream']",84463,49,2010,"[Intro: Rihanna & (Jeezy)]
Yeah, yeah, yeah (Yeah, yeah, yeah)
Yeah, yeah, yeah (Oh, yeah, yeah, yeah)
Ah yeah yeah yeah (Yeah yeah yeah)
Ah yeah, ah yeah, ah yeah, yeah
Ah yeah, ah yeah, ah yeah, yeah

[Verse 1: Rihanna]
They can say whatever, I'ma do whatever
No pain is forever, yup! You know this
Tougher than a lion, ain't gon' needa try it
I live where the sky ends, yup! You know this
Never lying, truth-teller
That Rihanna reign just won't let up
All-black on, blacked-out shades
Blacked-out Maybach
I'ma rock this shit like fashion
As in, going 'til they say stop
And my runway never looked so clear
But the hottest bitch in heels right here
No fear
And while you're getting your cry on
I'm getting my fly on
Sincere, I see you aiming at my pedestal
I better let you know

[Chorus: Rihanna & (Jeezy)]
That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
So hard, so hard, so hard, so hard

[Post Chorus: Rihanna]
(Yeah, yeah, yeah)
That Rihanna reign just don't let up
(Yeah, yeah, yeah)
That Rihanna reign just don't let up
(Yeah, yeah, yeah)
That Rihanna reign just don't let up
I'm so hard, I'm so hard
I'm so hard, I'm so hard

[Verse 2: Rihanna]
All up on it, know you wanna clone it
Ain't like me, that chick too phony
Ride this beat, beat, beat like a pony
Meet me at the top, top, top, getting lonely
Who think they test me now
Run through your town, I'll shut it down
Brilliant, resilient
Fan mail from 27 million
And I want it all, it's gonna take more than that
Hope that ain't all you got, I need it all
The money, the fame, the cars, the clothes
I can't just let you run up on me like that
All on me like that, yeah
I see you aiming at my pedestal
So I think I gotta let you know

[Chorus: Rihanna & (Jeezy)]
That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
So hard, so hard, so hard, so hard

[Verse 3: Jeezy]
Go hard or go home, back to your residence
Soon as the Red Dogs give the block back to the presidents
I used to run my whole block like Obama and them
You ain't gotta believe me, go ask my momma and them
Couldn't even come in my room, smelled like a kilo
Look like me and two of my boys playing casino
Count the style I keep in my bag, they can't afford it
Tell 'em ""give me back my swag!"" They tryna clone it
See my Louis chucks, Louis flag, Louis frames, Louis belt
What that make me, ""Louis Mane""?
I'm in the all-white party wearing all black
With my new black watch, call it the heart attack
Cardiac arrest, Carti'ac a wrist
Yeah, they say they hard, they ain't hard as this
Hard: the one word describes me
If I wasn't doing this, you know where I'd be

[Bridge: Rihanna]
Where them girls talking trash? Where them girls talking trash?
Where they at? Where they at? Where they at?
Where them bloggers at? Where them bloggers at?
Where they at? Where they at? Where they at?
Where your lighters at? Where your lighters at?
Where they at? Where they at? Where they at?
I'm so hard, I'm so hard, I'm so hard, I'm so hard

[Chorus: Rihanna & (Jeezy)]
That I, I, I, I'm so hard
Yeah, yeah, yeah, I'm so hard
That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
So hard, so hard
So hard, so hard

[Outro: Rihanna]
That I, I, I"
33,Haven't Met You Yet,"('Michael Buble',)",[],0,39,2010,
34,Hey Daddy,"('Usher', 'Plies')",['The Runners'],25487,82,2010,"[Verse 1: Usher]
I just wanna get your attention
I really wanna be all up in your head (turn the lights on)
'Cause what I got, you going to get some
But girl, that's only if you ain't scared

[Bridge: Usher]
And I won't knock, won't ring no bells
You just float that bottom up in the air
I'll get you hot, I know you oh so well
And when I walk in, all that I wanna hear

[Chorus: Usher & Ladies]
Is you say, ""Daddy's home, home for me""
And I know you've been waiting for this loving all day
You know your daddy's home and it's time to play
(Daddy's home, so it's time to play)
So you ain't got to give my loving away
So all my ladies, say, ""Hey, hey, hey, daddy""
Hey, hey, hey, daddy
So all my ladies, say, ""Hey, hey, hey, daddy""
Hey, hey, hey, daddy
(Hey, south side)

[Verse 2: Usher]
I ain't gotta do a lot of flexing
Shorty, you already know what it is, yeah
And girl, tonight we gonna do a lot of sexing, yeah
Can't nobody do your body like this

[Bridge: Usher]
Oh, I won't knock, won't ring no bells
You just float that bottom up in the air
Said I'll get you hot, I know you oh so well
And when I walk in, all that I wanna hear

[Chorus: Usher & Ladies]
Oh, Is you say, ""Daddy's home, home for me""
And I know you've been waiting for this loving all day
You know your daddy's home and it's time to play
(Daddy's home, so it's time to play)
So you ain't got to give my loving away
So all my ladies, say, ""Hey, hey, hey, daddy""
(Let him know what you like)
Hey, hey, hey, daddy
(Let him know what you like)
So all my ladies, say, ""Hey, hey, hey, daddy""
Hey, hey, hey, daddy

[Verse 3: Plies]
Knock knock, guess what? The goon's home
Gone three days, bought a quarter mil home
Miss me to death, guess what she wrote
I miss you too, put that on your ringtone
Told her when I get back, she can have the Range Rov'
But I'ma take it back, if she ride lame, hoe
Isn't that the house you wanted? I'll buy you two of those
A hundred thou, baby? That's just two shows
Have you ever made love with your neck froze
With all VVS diamonds in your ear lobes?
Stay out the Maybach, baby, 'cause it ain't yours
I would've bought you one, but you wanted the Benzo
Take your shoes off and I'll rub your fat toes
Let me pour Kool-Aid on you, real slow
And I'll kiss it all off before it hits the floor
Daddy's home, you know how that goes

[Chorus: Usher & Ladies]
Is you say, ""Daddy's home, oh, home for me""
And I know you've been waiting for this loving all day
Your daddy's home, it's time to play
(Daddy's home, so it's time to play)
Now, baby, you ain't got to give my loving away
""Daddy's home, home for me""
And I know you've been waiting for this loving all day
You know your daddy's home and it's time to play
(Daddy's home, so it's time to play)
So you ain't got to give my loving away
So all my ladies, say, ""Hey, hey, hey, daddy""
Hey, hey, hey, daddy
So all my ladies, say, ""Hey, hey, hey, daddy""
Hey, hey, hey, daddy

[Outro: Usher & Ladies]
Poke it on out, poke it out right there
I'ma fall back while you work that chair
Do your damn thing, let the neighbors hear
Hey, hey, hey, daddy
Poke it on out, poke it out right there
I'ma fall back and let you work that chair
Do your damn thing, all I want to hear"
35,"Hey, Soul Sister","('Train',)","['Gregg Wattenberg', 'Martin Terefe', 'Espionage']",282172,3,2010,"[Intro]
Heyy
Heeey
Heey

[Verse 1]
Your lipstick stains
On the front lobe of my left-side brains
I knew I wouldn't forget you
And so I went and let you
Blow my mind
Your sweet moonbeam
The smell of you
In every single dream I dream
I knew when we collided
You're the one I have decided
Who's one of my kind

[Chorus]
Hey, soul sister
Ain't that Mr. Mister
On the radio, stereo?
The way you move ain't fair, you know
Hey, soul sister
I don't want to miss a
Single thing you do, tonight

[Interlude]
Heyy
Heeey
Heey

[Verse 2]
Just in time
I'm so glad you have
A one track mind like me
You gave my life direction
A game show love connection
We can't deny
I'm so obsessed
My heart is bound to beat right out
My untrimmed chest
I believe in you, like a virgin you're Madonna
And I'm always gonna wanna
Blow your mind

[Chorus]
Hey, soul sister
Ain't that Mr. Mister
On the radio, stereo?
The way you move ain't fair, you know
Hey, soul sister
I don't want to miss a
Single thing you do, tonight

[Bridge]
Way you can cut a rug
Watching you's the only drug I need
So gangster, I'm so thug
You're the only one I'm dreaming of, you see
I can be myself now finally
In fact there's nothing I can't be
I want the world to see you be, with me

[Chorus]
Hey, soul sister
Ain't that Mr. Mister
On the radio, stereo?
The way you move ain't fair, you know
Hey, soul sister
I don't want to miss a
Single thing you do, tonight

[Outro]
Hey, soul sister
I don't want to miss a
Single thing you do, tonight
Heyy
Heeey
Heey, tonight

Heyy
Heeey
Heey, tonight"
36,How Low,"('Ludacris',)",['T-Minus'],50949,36,2010,"[Intro: Chuck D. Sample]
How low can you go? How low can you go?
How low can you go? How low can you go?
How low can you go? How low can you go?
How low can you go? How low can you go?
How low can you go? How low can you go?
How low can you go? How low can you go?
How low can you go? How low can you go?
How low can you go? How low can you go?

[Verse 1: Ludacris]
Haha, Luda!
She can go lower than I ever really thought she could
Face down, ass up
The top of your booty jiggling out your jeans
Baby pull your pants up
I like it when I see you do it
Better than I've ever seen I done befo'
A lot of, women, drop it to the ground
But how low can you go?
Lower than your mama's ever seen it in her lifetime
Never would've imagined it, not even in her right mind
Practice in front of that mirror, now you doing it on the dance flo'
Mad 'cause I can't get with you, chick, just show me how to dance, oh
I may not wanna get low, so I'm posted up, kinda like a player do
But if you come to the crib, then I might show you girls a thang or two
Yeah, I think you a superstar, with a ass like that you gotta blow
Befo' you make it big, there's just one thang that I gotta know

[Interlude: Chuck D. Sample]
How low can you go? How low can you go?
How low can you go? How low can you go?
How low can you go? How low can you go?
How low can you go? How low can you go?

[Hook: Shawnna & Ludacris]
I can go low (go low), lower than you know
Go low (go low), lower than you know
Go low (go low), lower than you know
Go low (go low), lower than you know

[Verse 2: Ludacris]
I be like knick, knack, patty, wack
Oh, where my kitty cat?
Give a dog a bone
How many licks does it take 'til I get to the center and let a realer nigga take you home?
I can make this show stop, soon as he hear this fo' pop
From A-T-L-A-N-T-A-N all the way down to yo' block
Put the needle on the record
And I make her get lower than a Lamborghini
And if she really get low, then I'ma shoot a video and put it all on TV
'Cause I like that French vanilla (French vanilla)
And the caramel (and the caramel)
But when it comes to chocolate (when it comes to chocolate)
I know that very well
Asian persuasion, no discrimination, I love how they seem to please us
I wanna taste them butter Rican pecan peanut butter cups like Reese's Pieces
'Cause I think you a superstar, with a ass like that you gotta blow
Befo' you make it big, well, there's just one thang that I gotta know

[Interlude: Chuck D. Sample]
How low can you go? How low can you go?
How low can you go? How low can you go?
How low can you go? How low can you go?
How low can you go? How low can you go?

[Hook: Shawnna & Ludacris]
I can go low (go low), lower than you know
Go low (go low), lower than you know
Go low (go low), lower than you know
Go low (go low), lower than you know

[Verse 3: Ludacris]
Drop it, hit it, dump it, split it
Don't, stop – get it, get it
Put it in reverse just to back it up
Let me put some Luda in it
Show me whatchu working with
I'll show you some of this bankroll
Yeah, you a superstar
There's just one thang I gotta know, so

[Interlude: Chuck D. Sample]
How low can you go? How low can you go?
How low can you go? How low can you go?
How low can you go? How low can you go?
How low can you go? How low can you go?

[Hook: Shawnna & Ludacris]
I can go low (go low), lower than you know
Go low (go low), lower than you know
Go low (go low), lower than you know
Go low (go low), lower than you know"
