,Song Title,Artists,Producers,Genius ViewCount,Song Rank,Year,Lyrics
46,Look At Me!,"('XXXTENTACION',)","['Rojas', 'Jimmy Duval']",5542613,99,2017,"[Intro]
Ayy, I'm like, ""Bitch, who is your mans?"" (Ayy)
Can't keep my dick in my pants (Ayy)
My bitch don't love me no mo' (Ayy)
She kick me out, I'm like, ""Vro""

[Interlude]
Damn, son, where'd you find this?
Yah, ayy
Yah, ayy, yah
Ayy, haha, yah, yah, yah
Ayy
Ayy, ayy, ayy

[Verse 1]
I'm like, ""Bitch, who is your mans?"" (Ayy)
Can't keep my dick in my pants (Ayy)
My bitch don't love me no mo' (Ayy)
She kick me out, I'm like, ""Vro"" (Ayy)
That bitch don't wanna be friends (Ayy)
I gave her dick, she amen (Ayy)
She put her tongue on my dick (Ayy)
Look at my wrist, about ten (Ayy)
Just got a pound of the boof (Ayy)
Brought that shit straight to the booth (Ayy)
Tommy my Hilfiger voots (Ayy)
She said, ""Wan' fuck?"" Bitch, I do (Ayy)
You put a gun on my mans (Ayy)
I put a hole in your parents (Ayy)
I just got lean on my Ksubis (Ayy)
I got a Uzi, no Uzi

[Chorus]
Fuck on me, look at me, ayy
Fuck on me, yah, look at me, ayy
Look at me, look at me, yah
Fuck on me, yah, ayy
Look at me, yah, fuck on me
Look at me, fuck on me, yah
Look at me, fuck on me
Yah, ayy

[Interlude]
Tell these fuck niggas, voot me up, pipe up
Ayy, shouts out Bans and them, ayy

[Verse 2]
I took a white bitch to Starbucks
That little bitch got her throat fucked
I like to rock out like I'm misfit
My emo bitch like her wrist slit
Curly hair bitch like I'm Corbin
Got like three bitches, I'm Mormon
Skeet on your main bitch's forehead
Don't want your pussy, just want head

[Chorus]
Look at me, fuck on me
Look at me, fuck on me
Look at me, fuck on me
Look at me, yah, ayy!
Look at me, fuck on me
Look at me, fuck on me
Look at me, fuck on me
Look at me, yah!"
47,Look What You Made Me Do,"('Taylor Swift',)","['Taylor Swift', 'Jack Antonoff']",1546863,39,2017,"[Verse 1]
I don't like your little games
Don't like your tilted stage
The role you made me play
Of the fool, no, I don't like you
I don't like your perfect crime
How you laugh when you lie
You said the gun was mine
Isn't cool, no, I don't like you (Oh)

[Pre-Chorus]
But I got smarter, I got harder in the nick of time
Honey, I rose up from the dead, I do it all the time
I've got a list of names and yours is in red, underlined
I check it once, then I check it twice, oh!

[Chorus]
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me—
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me do

[Verse 2]
I don't like your kingdom keys
They once belonged to me
You asked me for a place to sleep
Locked me out and threw a feast (What?)
The world moves on, another day, another drama, drama
But not for me, not for me, all I think about is karma
And then the world moves on, but one thing's for sure
Maybe I got mine, but you'll all get yours

[Pre-Chorus]
But I got smarter, I got harder in the nick of time
Honey, I rose up from the dead, I do it all the time
I've got a list of names and yours is in red, underlined
I check it once, then I check it twice, oh!

[Chorus]
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me—
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me do

[Bridge]
I don't trust nobody and nobody trusts me
I'll be the actress starring in your bad dreams
I don't trust nobody and nobody trusts me
I'll be the actress starring in your bad dreams
I don't trust nobody and nobody trusts me
I'll be the actress starring in your bad dreams
I don't trust nobody and nobody trusts me
I'll be the actress starring in your bad dreams
(Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me—
Ooh, look what you made me do
Look what you made me do
Look what you just made me—)
""I'm sorry, the old Taylor can't come to the phone right now
""Why? Oh, 'cause she's dead!"" (Oh)

[Chorus]
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me—
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me do
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me—
Ooh, look what you made me do
Look what you made me do
Look what you just made me do
Look what you just made me do"
48,Love Galore,"('SZA', 'Travis Scott')","['Carter Lang', 'ThankGod4Cody']",3034605,80,2017,"[Intro: Travis Scott]
I need, I need
I need, I need
I need, I need
I need, I need
I need, I need

[Chorus: SZA]
Love, love, love, love
'Long as we got
Love, love, love oh
'Long as we got

[Verse 1: SZA & Travis Scott]
Done with these niggas
I don't love these niggas
I dust off these niggas
Do it for fun
Don't take it personal
Personally, I'm surprised you called me after the things I said
Skrt skrt on niggas (Yah)
Skrt up on niggas (True)
Skrt down, you acting like me (Yah)
Acting like we wasn't more than a summer fling
I said farewell, you took it well (True)
Promise I won't cry over spilled milk (Ooh no, I won't)
Gimme a paper towel, gimme another Valium
Gimme another hour or two, hour with you

[Bridge: SZA & Travis Scott]
Why you bother me when you know you don't want me? (Yah)
Why you bother me when you know you got a woman? (Yah)
Why you hit me when you know you know better? (True)
Know you know better (True)
Know your crew better than you do
Call me looking for ya (Yah)
I be looking for ya (Yah)
Got me looking forward to weekends
With you baby, with you baby
With you baby, (True)
With you
We do whatever we want, go wherever we want
Love however we want, it don't matter (True)
You do whatever I want, get whatever I want
Get whatever I need, it's about

[Chorus: SZA]
Love, love, love, love
'Long as we got
Love, love, love oh
'Long as we got

[Verse 2: SZA & Travis Scott]
Should've never gave you my number, I did it with you (Ooh)
Should've never let you hit it, I split it with you
I regret it, you gots a fetish
You gots a problem, now it's a problem, oh, no
Skrrr, skrrr on bitches (Yah)
I don't know these bitches (Yah)
Dig dirt on bitches, do it for fun
Don't take it personal, baby
Love on my ladies, luh-love to my ladies, uh (True)
Dated a few (Straight up)

[Verse 3: Travis Scott & SZA]
Why you bother me?
Why you bother me?
Why you bother me? (Yah)
Last time I checked you were the one that left (The one)
Me in a wreck (Yah), me in a mess (Yah, yah)
You all I rep (Yah), like my side I rep (Yah)
Yuh, that's that Mo City that side
That you can't come 'round at night, yuh (It's lit)
You like to get me high, you don't want no one beside ya
You like when I make fire
You say, ""La Flame, keep makin' fire"" (Ooh)
Let me cum inside ya, let me plant that seed inside ya (Ooh)
Ass and titties, titties, only thing that stuck with, with me (With me)
Only thing that was real
Only thing I could feel, you feel me? (Yah, feel me)
So why you bother me, why you bother me? (With you, baby)
Tryna catch a P.O.V, yah (With you)

[Chorus: SZA]
Love, love, love, love
'Long as we got
Love, love, love oh
'Long as we got

[Outro: SZA]
I came to your city, lookin' for lovin' n' licky
'Cause you promised to put it down
All up in your city, lookin' for you, uh
Searchin' for you like love
Only thing keepin' me from droppin' you right now
Right now (Love)
Only thing keepin' me by your side
Only thing keepin' me by your side now

[Skit: Granny]
But see, Solána, if you don't say something, speak up for yourself
They think you stupid, you know what I'm saying?"
49,Love On The Brain,"('Rihanna',)",['Fred Ball'],2021170,33,2017,"[Verse 1]
And you got me like, ""Oh, what you want from me?""
(What you want from me?)
And I tried to buy your pretty heart, but the price too high
Baby, you got me like ""Oh""
You love when I fall apart (fall apart)
So you can put me together and throw me against the wall

[Pre-Chorus]
Baby you got me like i-i-i-i-i-i-i-i-i-hiii, woo i-i-i-i-i-i-i-i-i-hiii
Don't you stop loving me (loving me)
Don't quit loving me (loving me)
Just start loving me (loving me)
Owwwwww

[Chorus]
And babe I’m fist-fighting with fire
Just to get close to you
Can we burn something babe
And I run for miles just to get a taste
Must be love on the brain
That’s got me feeling this way
It beats me black and blue but it fucks me so good
And I can’t get enough
Must be love on the brain yeah
And it keeps cursing my name
No matter what I do
I’m no good without you
And I can’t get enough
Must be love on the..... brain

[Verse 2]
Baby keep loving me
Just love me
Yeah, just love me
All you need to do is love me, yeah
Got me like, ah-ha-ha-owww
I’m tired of being played like a violin
What do I gotta do to get in your motherfuckin’ heart?
Baby like i-i-i-i-i-i-i-i-i-hiii, woo i-i-i-i-i-i-i-i-i-hiii

[Pre-Chorus]
Baby you got me like i-i-i-i-i-i-i-i-i-hiii, woo i-i-i-i-i-i-i-i-i-hiii
Don't you stop loving me (loving me)
Don't quit loving me (loving me)
Just start loving me (loving me)
Ooooooohhh

[Chorus]
And babe I’m fist-fighting with fire
Just to get close to you
Can we burn something babe
And I run for miles just to get a taste
Must be love on the brain
That’s got me feeling this way
It beats me black and blue but it fucks me so good
And I can’t get enough
Must be love on the brain yeah
And it keeps cursing my name
No matter what I do
I’m no good without you
And I can’t get enough
Must be love on the.... brain

[Click here to learn more about the making of ""Love on the Brain""]"
50,Loyalty.,"('Kendrick Lamar', 'Rihanna')","['Top Dawg', 'Terrace Martin', 'Sounwave', 'DJ Dahi']",2603890,66,2017,"[Intro: Mr. Talkbox]

[Pre-Chorus: DJ Dahi & Kendrick Lamar]
I said I'm geeked and I’m fired up (Fired, fire)
All I want tonight is just get high (High, high, high)
Girl, you look so good, it's to die for (Die for)
Ooh, that pussy good, it's to die for (In fire)

[Chorus 1: Kendrick Lamar & Rihanna]
It’s a secret society
All we ask is trust (All we ask is trust)
All we got is us
Loyalty, loyalty, loyalty
Loyalty, loyalty, loyalty

[Verse 1: Kendrick Lamar]
Kung Fu Kenny now
My resume is real enough for two millenniums
A better way to make a wave, stop defendin' them
I meditate and moderate all of my wins again
I'm hangin' on the fence again
I'm always on your mind
I put my lyric and my lifeline on the line
And ain't no limit when I might shine, might grind
You rollin' with it at the right time, right now
(Only for the dollar sign)

[Verse 2: Rihanna]
Bad girl RiRi now
Swerve, swerve, swerve, swerve, leave it now
On your pulse like it's EDM
Gas in the bitch like it’s premium
Haul ass on a bitch all in the fast lane
Been a bad bitch way before any cash came
I’m established, hundred carats on my name
Run the atlas, I'm a natural, I’m alright

[Verse 3: Kendrick Lamar & Rihanna]
I'm a savage, I'm an asshole, I'm a king
Shimmy ya, shimmy ya, shimmy ya rah (Yeah)
You can tell your nigga he can meet me outside (Yeah)
You can babysit him when I leave him outside
Ain’t no other love like the one I know
I done been down so long lost hope
I done came down so hard I slowed
Honestly forever, all a real nigga want

[Pre-Chorus: DJ Dahi & Kendrick Lamar]
I said I'm geeked and I'm fired up (Fired, fire)
All I want tonight is just to get high up (Yeah)
All I want is, all I want is

[Chorus 2: Kendrick Lamar & Rihanna]
Loyalty, loyalty, loyalty
Loyalty, loyalty, loyalty
10-4, no switchin' sides
Feel somethin' wrong
You actin' shifty, you don't ride
With me no more, I need
Loyalty, loyalty, loyalty
Loyalty, loyalty, loyalty

[Verse 4: Kendrick Lamar]
Tell me who you loyal to
Is it money? Is it fame? Is it weed? Is it drink?
Is it comin' down with the loud pipes in the rain?
Big chillin', only for the power in your name
Tell me who you loyal to
Is it love for the streets when the lights get dark?
Is it unconditional when the 'Rari don't start?
Tell me when your loyalty is comin' from the heart

[Verse 5: Rihanna & Kendrick Lamar]
Tell me who you loyal to
Do it start with your woman or your man? (Mmm)
Do it end with your family and friends? (Mmm)
Are you loyal to yourself in advance?
I said, tell me who you loyal to
Is it anybody that you would lie for?
Anybody you would slide for?
Anybody you would die for?
That's what God for

[Pre-Chorus: DJ Dahi & Kendrick Lamar]
I said I'm geeked and I'm fired up (Fired, fire)
All I want tonight is just to get high up (Yeah)
All I want is, all I want is

[Chorus 2: Kendrick Lamar & Rihanna]
Loyalty, loyalty, loyalty
Loyalty, loyalty, loyalty
10-4, no switchin' sides
Feel somethin' wrong
You actin' shifty, you don't ride
With me no more, I need
Loyalty, loyalty, loyalty
Loyalty, loyalty, loyalty

[Outro: Kendrick Lamar & Rihanna, Rihanna]
It's so hard to be humble
It's so hard to be
Lord knows I'm tryin'
Lord knows I'm dyin', baby"
51,Magnolia,"('Playboi Carti',)",['Pi’erre Bourne'],2248198,79,2017,"[Intro: Playboi Carti & Jamie Foxx]
Yo, Pi'erre, you wanna come out here?
Uh

[Chorus]
In New York, I Milly Rock (Rock)
Hide it in my sock (Sock)
Running from an opp (Opp)
And I shoot at opp (Opp)
Uh, uh (What?)
And I'm on the block (What? What? What? What?)
And I'm on the block (What?)
In New York, I Milly Rock (Hello?)
Hide it in my sock (What?)
Hide it in my sock (What?)
Selling that rerock (What? What? What? What? What?)
In New York, I Milly Rock (Ooh)
Hide it in my sock (Woah)
Used to sell rerock (What?)
Runnin' from the cops (Woah)
Shootin' at these opps (Woah)

[Verse: Playboi Carti & Jamie Foxx]
(Yo, Pi'erre, you wanna come out here?)
(Woah)
Shooting at these opps (What?)
'Cause I run they block (What?)
Uh, give me top (Top, uh)
In my drop-top
All these hoes gon' flock (Flock, flock)
When I drop, yeah (Drop, drop)
All these hoes gon' flock (Flock, flock)
When I drop, yeah (Drop, drop)
All these hoes gon' flock (Flock, flock)
When I drop, uh (Drop, drop)
Woo, woo (Phew)
Woo, woo (Beep)
Woo, woo (Beep)
Woo, woo (Beep)
All these hoes want cash (Cash)
All these hoes want bags
Fucking on your bitch, uh (Beep)
Uh, uh, I'm her dad, yeah, uh
All these niggas sound like Cash, sound like Cash, ooh (Blah)
I'm a soldier, ooh (What?)
Damn, I thought I told you, ooh (What?)
Shootin' like a soldier, ooh (Beep)
Like I'm from Magnolia, ooh (What?)
All these niggas (What? What?)
Always fold (What? What?)
Big bank (What? What?)
Never fold (What?)
I'm sippin' Act' (What?)
Fill that shit slowly (Hello?)
Bitches on me (What?)
Say she like my clothing (Yeah)
I'm in London (What?)
Yung Carti global (What?)
Designer is on me (Phew)
Call it dirty laundry (Phew)
All these bitches want Yung Carti, Yung Carti (What? Yeah)
Ayy, Yung Carti, Yung Carti (What? What?)
(Hop in the bit', hop in the bit', what?)
Yung Carti, Yung Carti (What?)
Yeah, all of your bitches, they loose, hold on
All of your bitches, they loose, hold on (Yeah)
All of my bitches, they rich, hold on
And they stay rockin' that Rick, hold on
(Yeah, yeah, yeah, yeah, yeah, yeah)
Uh, what? What? Hold on, what? What? Uh (Yeah)
Rich, rich (Rich)
Cash Carti, bitch (Bitch)
Rich, bitch (Hold on)
Got a rich clique (Hold on)
I'm suckin' on the clit (Hold on)
She suckin' on the dick (Yeah)
Give that ho a tip (Yeah)
Told her, ""Buy some kicks"" (Kicks)
Ooh, then I brush my teeth (What?)
Hop up in a whip
Glocky in the whip (Glocky)
Glocky in the whip (Yeah)
And I'm cocky, fuckin' on a thotty
She just wanna plot me, bitch can't stop me (Stop me)
I'm ridin' in a Masi (What?)
This ain't even my Masi (Nah)
Ho, that's not your thotty, your bitch look like a auntie (What? What?)
Walked in with Ashanti (What?)
Damn, that look like 'Shanti (What?)
Damn, that look like Carti (Yeah)
I think that be Yung Carti (Yeah, what?)
Heard he spent a hundred on a fucking watch piece, that's filthy (Phew, what? Woah, woah)

[Chorus]
In New York, I Milly Rock (What?)
Hide it in my sock (What? What?)
Running from an opp (What? What?)
And I shoot at opp (What? What?)
Uh, uh, uh (Phew)
And I'm on the block (Phew)
Uh, uh, uh (Hello?)
And I'm on the block (What?)
In New York, I Milly Rock (What?)
Hide it in my sock (What?)
Hide it in my sock (Sock)
Selling that rerock (Rerock)
What? What? (What?)
What? Uh, what?
In New York, I Milly Rock (What?)
Hide it in my sock (What?)
Use to sell rerock, uh
Runnin' from the cops, uh
Shootin' at these opps

[Outro: Playboi Carti & Jamie Foxx]
You know what I'm sayin'?
(Yo, Pi'erre, you wanna come out here?)
Yeah, bitch-ass nigga, fuck that nigga, man"
52,Malibu,"('Miley Cyrus',)",['Oren Yoel'],977240,89,2017,"[Verse 1]
I never came to the beach or stood by the ocean
I never sat by the shore under the sun with my feet in the sand
But you brought me here, and I'm happy that you did
'Cause now I'm as free, as birds catchin' the wind
I always thought I would sink, so I never swam
I never went boatin', don't get how they are floatin'
And sometimes I get so scared of what I can't understand

[Chorus]
But here I am, next to you
The sky's more blue in Malibu
Next to you in Malibu
Next to you

[Verse 2]
We watched the sun go down as we were walkin'
I'd spent the rest of my life just standing here talkin'
You would explain the current, as I just smile
Hoping that you'll stay the same and nothing will change
And it'll be us, just for a while
Do they even exist?
That's when I make a wish, to swim away with the fish
Cause it's supposed to be this hot all summer long
I never would've believed you if three years ago you told me
I'd be here writing this song

[Chorus]
But here I am, next to you
The sky's so blue in Malibu
Next to you in Malibu
Next to you
Next to you
The sky's so blue in Malibu
Next to you

[Outro]
We are just like the waves that flow back and forth
Sometimes I feel like I'm drowning
And you're there to save me
And I wanna thank you with all of my heart
It's a brand new start
A dream come true in Malibu"
53,Mask Off,"('Future',)",['Metro Boomin'],5227016,14,2017,"[Intro]
Call it how it is (Call it how it is)
Hendrix
I promise, I swear, I swear
You heard, spit it, yo

[Chorus]
Percocets (Ya), molly, Percocets (Percocets)
Percocets (Ya), molly, Percocets (Percocets)
Rep the set (Yee), gotta rep the set (Gang, gang)
Chase a check (Chase it), never chase a bitch (Don't chase no bitches)
Mask on (Off), fuck it, mask off (Mask)
Mask on (Off), fuck it, mask off (Mask)
Percocets ('Cets), molly, Percocets (Percocets)
Chase a check (Chase it), never chase a bitch (Don't chase no bitches)

[Verse 1]
Two cups (Cup), toast up with the gang (Gang, gang)
From food stamps to a whole 'nother domain, ya
Out the bottom (Ye), I'm the livin' proof (Super)
Ain't compromisin' (Woah), half a million on the coupe (Gang, gang)
Drug houses (where), lookin' like Peru (Woah, woah, woah)
Graduated, I was overdue (I'm on due)
Pink molly (Molly), I can barely move (Barely move)
Ask about me ('Bout me), I'm gon' bust a move
Rick James (James), thirty-three chains (Thirty-three)
Ocean air (Air), cruisin' Biscayne
Top off (Ya), that’s a liability (Big foreigns)
Hit the gas (Gas), boostin' my adrenaline (Big foreigns)

[Chorus]
Percocets (Ye), molly, Percocets (Big foreigns)
Percocets (Ye), molly, Percocets (Big foreigns)
Rep the set (Ye), gotta rep the set (Gang, gang)
Chase a check (Chase it) (Ye), never chase a bitch (Don't chase no bitches) (Big foreigns)
Mask on (Off) (Ye), fuck it, mask off (Mask) (Big foreigns)
Mask on (Off) (Ye), fuck it, mask off (Mask) (Big foreigns)
Percocets (Ye), molly, Percocets (Big foreigns)
Chase a check (Chase it) (Ye, ye), never chase a bitch (Don't chase no bitches)

[Verse 2]
Four-door Maybach (Four-door), I drive anything (Ye)
Buy my Range (Ye), make 'em go insane (Ye)
(Oh my Lord, praise him be)
My guillotine, drank promethazine (Drank prometh')
TEC and beams (Ya), go to those extremes (What's good, what's good)
Parliament (Parliament), calamari Wednesday (Ya)
Parlay in Vegas, we was in attendance (What's good, what's good)
Before the business (Yeah), Theodore lenses
Theo-Dur prescriptions (Ya), focus on the missions (Fo' my)
Intermission (Hol' up), never take a break (We can pull up)
Switch states, touch down, foreign plates (Speech)
Ain't no way, ain't no fuckin' way (No)
We call the play, we didn't come to play (No)
Rob the bank, we gon' rob the game (Gang)
They gang, we gang (Gang)
But they are not the same (Freebandz)

[Chorus]
Percocets (Ye), molly, Percocets (Big foreigns)
Percocets (Ye), molly, Percocets (Big foreigns)
Rep the set (Ye), gotta rep the set (Gang, gang)
Chase a check (Chase it) (Ye), never chase a bitch (Don't chase no bitches) (Big foreigns)
Mask on (Off) (Ye), fuck it, mask off (Mask) (Big foreigns)
Mask on (Off) (Ye), fuck it, mask off (Mask) (Big foreigns)
Percocets (Ye), molly, Percocets (Big foreigns)
Chase a check (Chase it) (Ye, ye), never chase a bitch (Don't chase no bitches)

[Outro]
Mask on, fuck it, mask off
Mask on, fuck it, mask off
Mask on, fuck it, mask off
Gas gone, never nod off
(Cold chills, prison cells)
(Oh my Lord, praise him be)"
54,Mercy,"('Shawn Mendes',)","['Jake Gosling', 'Teddy Geiger']",760152,54,2017,"[Verse 1]
You've got a hold on me
Don't even know your power
I stand a hundred feet
But I fall when I'm around ya
Show me an open door
And you go and slam it on me
I can't take anymore

[Chorus]
I'm saying
Baby, please have mercy on me
Take it easy on my heart
Even though you don't mean to hurt me
You keep tearing me apart
Would you please have mercy, mercy on my heart?
Would you please have mercy, mercy on my heart?

[Verse 2]
I'd drive through the night
Just to be near you, baby
Heart open, testify
Tell me that I'm not crazy
I'm not asking for a lot
Just that you're honest with me
And my pride, is all I got

[Chorus]
I'm saying
Baby, please have mercy on me
Take it easy on my heart
Even though you don't mean to hurt me
You keep tearing me apart
Would you please have mercy on me?
I'm a puppet on your strings
And even though you got good intentions
I need you to set me free
Would you please have mercy, mercy on my heart?
Would you please have mercy, mercy on my heart?

[Bridge]
Consuming all the air inside my lungs
Ripping all the skin from off my bones
I'm prepared to sacrifice my life
I would gladly do it twice
Consuming all the air inside my lungs
Ripping all the skin from off my bones
I'm prepared to sacrifice my life
I would gladly do it twice

[Chorus]
Oh, please have mercy on me
Take it easy on my heart
Even though you don't mean to hurt me
You keep tearing me apart
Would you please have mercy on me?
I'm a puppet on your string
And even though you got good intentions
I need you to set me free
I'm begging you for mercy, mercy
I'm begging you, begging you, please, baby
I'm begging you for mercy, mercy
Ooh, I'm begging you, I'm begging you"
55,Mi Gente,"('J Balvin', 'Willy William', 'Beyonce')",['Willy William'],1508008,50,2017,"[Letra de ""Mi Gente""]

[Verso 1: J Balvin]
Si el ritmo te lleva a mover la cabeza
Ya empezamos como es
Mi música no discrimina a nadie
Así que vamos a romper
Toda mi gente se mueve
Mira el ritmo cómo los tiene
Hago música que entretiene
El mundo nos quiere, nos quiere
Me quiere a mí
Toda mi gente se mueve
Mira el ritmo cómo los tiene
Hago música que entretiene
Mi música los tiene fuerte bailando
Y se baila así

[Coro: Instrumental]

[Verso 2: Willy William]
Tamo' rompiendo la discoteca
La fiesta no para, apenas comienza
C'est comme-ci, c'est comme ça
Ma chèrie, la-la-la-la-la
Francia, Colombia
Me gusta (Freeze)
J Balvin, Willy William
Le gusta (Freeze)
Los DJ's no mienten, le gusta a mi gente
Y eso se fue mundial (Freeze)
No le bajamos, más nunca paramos
Es otro palo y ¡blam!

[Pre-Coro: J Balvin, Willy William]
¿Y dónde está mi gente?
Mais fais bouger la tête
¿Y dónde está mi gente?
Say yeah, yeah, yeah
Un, dos, tres, ¡leggo!
(Ay di que sí)

[Coro: Instrumental]

[Verso 3: J Balvin]
Esquina a esquina, de ahí no' vamo'
El mundo es grande pero lo tengo en mi' manos
Estoy muy duro, sí, ok, ahí vamos
Y con el tiempo nos seguimos elevando
Que seguimos rompiendo aquí
Esta fiesta no tiene fin
Botellas para arriba, sí
Los tengo bailando, rompiendo y yo sigo aquí
Que seguimos rompiendo aquí
Esta fiesta no tiene fin
Botellas para arriba, sí
Los tengo bailando, rompiendo y yo sigo aquí

[Pre-Coro: J Balvin, Willy William]
¿Y dónde está mi gente?
Mais fais bouger la tête
¿Y dónde está mi gente?
Say yeah, yeah, yeah
Un, dos, tres, ¡leggo!
(Ay di que sí)

[Coro: Instrumental]

[Outro: J Balvin]
Worldwide
Willy William
J Balvin, man
Uh-huh
Uh-huh
Uh-huh
Uh-huh"
56,No Promises,"('Cheat Codes', 'Demi Lovato')","['Trevor Dahl', 'Jackson Foote', 'Lauv']",451128,91,2017,"[Verse 1: Demi Lovato]
Cutting me up like a knife and I feel it, deep in my bones
Kicking a habit I love even harder
You oughta know

[Pre-Chorus: Demi Lovato]
I just wanna dive in the water, with you
Baby, we can't see the bottom
It's so easy to fall for each other
I'm just hoping we catch one another (Another, another)

[Chorus: Trevor Dahl]
Oh na na, just be careful, na na
Love ain't simple, na na
Promise me no promises
Oh na na, just be careful, na na
Love ain't simple, na na
Promise me no promises

[Drop: Cheat Codes]

[Verse 2: Demi Lovato]
Baby, I think about you
And I feel it, deep in my heart (Deep in my heart)
Maybe we just ain't meant to be something
Maybe we are, ooh?

[Pre-Chorus: Demi Lovato]
I just wanna dive in the water, with you
Baby, we can't see the bottom
It's so easy to fall for each other
I'm just hoping we catch one another

[Chorus: Trevor Dahl & Demi Lovato]
Oh na na, just be careful, na na
Love ain't simple, na na
Promise me no promises
Oh na na, just be careful, na na
Love ain't simple, na na
Promise me no promises, oh

[Drop: Cheat Codes]

[Bridge: Trevor Dahl & Demi Lovato]
I just wanna dive in the water
Oh baby, we can't see the bottom
I just want to dive in with you
I just want to lie here with you, oh

[Chorus: Trevor Dahl & (Demi Lovato)]
Oh na na, just be careful, na na (Yeah!)
Love ain't simple, na na
Promise me no promises (Promise me)
Oh na na, just be careful, na na
Love ain't simple, na na
Promise me no promises, no

[Drop: Cheat Codes]

[Outro: Trevor Dahl & Demi Lovato]
Promise me no promises
Don't you promise me nothing
Promise me, me, me, me
Just be careful
Promise me no promises"
57,Now Or Never,"('Halsey',)","['Cashmere Cat', 'Happy Perez', 'benny blanco']",392779,59,2017,"[Verse 1]
I don't wanna fight right now
Know you always right, now
Know I need you 'round with me
But nobody waitin' 'round with me
Been through the ups
Yeah the ups and the downs with me
Got a whole lot of love
But you don't wanna spread it 'round with me, yeah

[Pre-Chorus]
Never pick up, never call me
You know we're runnin' out of time
Never pick up when you want me
Now I gotta draw a line
Baby I done done enough talking
Need to know that you're mine
Baby we done done enough talking
Gotta be right now, right now

[Chorus]
Baby gon' love me now, now, now, now, now, now
Now or never, hey, hey, hey
I want you to hold me down, down, down, down, down, down
Down forever, hey, hey, hey
Said you know I wanna keep you around
'Round forever, hey, hey, hey
I want you to love me now, now, now, now, now, now
Now or never

[Verse 2]
I'm turnin' off the light right now
I'm callin' it a night now
Wishin' you were 'round with me
But you're in a different town than me
We've been through it all
But you could never spit it out for me
Tryna talk to a wall
But you could never tear it down for me, yeah

[Pre-Chorus]
Never pick up, never call me
You know we're runnin' out of time
Never pick up when you want me
Now I gotta draw a line
Baby I done done enough talking
Need to know that you're mine
Baby we done done enough talking
Gotta be right now, right now

[Chorus]
Baby gon' love me now, now, now, now, now, now
Now or never, hey, hey, hey
I want you to hold me down, down, down, down, down, down
Down forever, hey, hey, hey
Said you know I wanna keep you around
'Round forever, hey, hey, hey
I want you to love me now, now, now, now, now, now
Now or never

[Bridge]
Yeah, draw the line up
Don't take no more time up, yeah
Make your mind up
I need you to make your mind up, yeah
Draw the line up
Don't take no more time up, yeah
Baby you gotta decide something
Let me know

[Chorus]
Baby gon' love me now, now, now, now, now, now
Now or never, hey, hey, hey
I want you to hold me down, down, down, down, down, down
Down forever, hey, hey, hey
Said you know I wanna keep you around
'Round forever, hey, hey, hey
I want you to love me now, now, now, now, now, now
Now or never"
58,Paris,"('The Chainsmokers',)","['DJ Swivel', 'The Chainsmokers']",1127883,42,2017,"[Verse 1: Andrew Taggart]
We were staying in Paris
To get away from your parents
And I thought, “Wow
If I could take this in a shot right now
I don't think that we could work this out”
Out on the terrace
I don't know if it's fair but I thought “How could I let you fall by yourself
While I'm wasted with someone else?”

[Chorus: Andrew Taggart]
If we go down then we go down together
They'll say you could do anything
They'll say that I was clever
If we go down then we go down together
We'll get away with everything
Let's show them we are better

[Break: Andrew Taggart]
Let's show them we are better
Let's show them we are better

[Verse 2: Andrew Taggart]
We were staying in Paris
To get away from your parents
You look so proud
Standing there with a frown and a cigarette
Posting pictures of yourself on the Internet
Out on the terrace
We breathe in the air of this small town on our own, cuttin' class for the thrill of it
Getting drunk on the past, we were livin' in

[Chorus: Andrew Taggart & Emily Warren]
If we go down then we go down together
They'll say you could do anything
They'll say that I was clever
If we go down then we go down together
We'll get away with everything
Let's show them we are better

[Bridge: Emily Warren & Andrew Taggart]
Let's show them we are
Show them we are
Let's show them we are
Show them we are
Let's show them we are better
We were staying in Paris
Let's show them we are better
Let's show them we are
Show them we are
Let's show them we are
Show them we are
Let's show them we are better

[Chorus: Andrew Taggart & Emily Warren]
If we go down then we go down together
They'll say you could do anything
They'll say that I was clever
If we go down then we go down together
We'll get away with everything
Let's show them we are better

[Refrain: Andrew Taggart & Emily Warren]
We were staying in Paris (If we go down)
We were staying in Paris (If we go down)
We were staying in Paris (If we go down)
We were staying in Paris (If we go down)
Let's show them we are better
We were staying in Paris

[Outro: Andrew Taggart & Emily Warren]
Let's show them we are better
Let's show them we are better
If we go down
Let's show them we are better
If we go down
Let's show them we are better
If we go down
Let's show them we are better
Let's show them we are better"
